ub,lb,time,src
10641.001588008543, 10466.750913103464, 727.0386219024658, 0.0
10636.399646306467, 10466.750913103464, 750.726331949234, 0.0
10635.709921578926, 10466.750913103464, 764.5055649280548, 0.0
10635.709919297287, 10466.750913103464, 767.0034110546112, 0.0
10635.709914737361, 10466.750913103464, 767.0242209434509, 0.0
10635.673518282407, 10466.750913103464, 776.4169578552246, 0.0
10635.639546695038, 10466.750913103464, 776.4429609775543, 0.0
10635.599581943647, 10466.750913103464, 776.4665420055389, 0.0
10634.812956867027, 10466.750913103464, 776.4943869113922, 0.0
10634.812950680966, 10466.750913103464, 788.7234828472137, 0.0
10634.806617293876, 10466.750913103464, 788.7483818531036, 0.0
10634.695108490052, 10466.750913103464, 788.7786610126495, 0.0
10634.691475825633, 10466.750913103464, 807.263190984726, 0.0
10633.72886610801, 10466.750913103464, 807.2941529750824, 0.0
10633.639373643677, 10466.750913103464, 817.124755859375, 0.0
10631.836612378893, 10466.750913103464, 817.1561698913574, 0.0
10631.836608028205, 10466.750913103464, 824.4033029079437, 0.0
10631.836602459009, 10466.750913103464, 824.4289929866791, 0.0
10631.836585264933, 10466.750913103464, 824.4581320285797, 0.0
10631.578545687738, 10466.750913103464, 825.3020119667053, 0.0
10631.433307353878, 10466.750913103464, 825.3304250240326, 0.0
10631.432798156859, 10466.750913103464, 833.0637769699097, 0.0
10631.43277907658, 10466.750913103464, 868.2971198558807, 0.0
10631.42730399281, 10466.750913103464, 868.3290429115295, 0.0
10631.427300603274, 10466.750913103464, 885.6756949424744, 0.0
10631.244999791536, 10466.750913103464, 888.751042842865, 0.0
10631.244998228105, 10466.750913103464, 891.4497499465942, 0.0
10631.234796395453, 10466.750913103464, 891.4805970191956, 0.0
10631.234794395154, 10466.750913103464, 900.0319058895111, 0.0
