ub,lb,time,src
209684.7436755282, 209626.13686596, 97.044517993927, 0.0
209684.71365362994, 209626.13686596, 100.19197487831116, 0.0
209684.60283304736, 209626.13686596, 100.19481897354126, 0.0
209684.60162164705, 209626.13686596, 113.84981298446655, 0.0
209684.58739982548, 209626.13686596, 113.85192203521729, 0.0
209684.3113854488, 209626.13686596, 113.8540370464325, 0.0
209684.31136443204, 209626.13686596, 122.08856201171875, 0.0
209684.31133894692, 209626.13686596, 151.4103560447693, 0.0
209684.31131524395, 209626.13686596, 176.50031399726868, 0.0
209684.2076508558, 209626.13686596, 197.7565038204193, 0.0
209684.2076279403, 209626.13686596, 201.93155193328857, 0.0
209680.94976121842, 209626.13686596, 218.71376299858093, 0.0
209680.94972487446, 209626.13686596, 228.1113839149475, 0.0
209680.31979357413, 209626.13686596, 228.11726689338684, 0.0
209680.31979357413, 209626.1368659789, 233.39817881584167, 0.0
209680.31976986805, 209626.1368659789, 239.2799780368805, 0.0
209680.31974876043, 209626.1368659789, 242.12489795684814, 0.0
209680.31972636638, 209626.1368659789, 242.12620401382446, 0.0
209679.21453400317, 209626.1368659789, 245.2761688232422, 0.0
209678.19379961333, 209626.1368659789, 250.9334738254547, 0.0
209678.19377649896, 209626.1368659789, 258.614727973938, 0.0
209677.73662886338, 209626.1368659789, 273.65477204322815, 0.0
209677.73660279674, 209626.1368659789, 279.42251992225647, 0.0
209677.50444343506, 209626.1368659789, 287.095664024353, 0.0
209677.50441255327, 209626.1368659789, 290.9219388961792, 0.0
209677.0253650365, 209626.1368659789, 292.9720048904419, 0.0
209677.0253328416, 209626.1368659789, 306.3951530456543, 0.0
209676.46073267236, 209626.1368659789, 353.82564187049866, 0.0
209676.46071016192, 209626.1368659789, 369.11950397491455, 0.0
209676.46063238097, 209626.1368659789, 387.16240787506104, 0.0
209675.62434336473, 209626.1368659789, 393.460688829422, 0.0
209675.62431559752, 209626.1368659789, 426.27159690856934, 0.0
209675.15373524703, 209626.1368659789, 448.333997964859, 0.0
209675.1420160869, 209626.1368659789, 452.1185300350189, 0.0
209675.141142597, 209626.1368659789, 462.9905409812927, 0.0
209675.0010361537, 209626.1368659789, 464.0897259712219, 0.0
209675.001013482, 209626.1368659789, 466.58018684387207, 0.0
209674.99130829264, 209626.1368659789, 466.5875949859619, 0.0
209674.9912782933, 209626.1368659789, 468.95802998542786, 0.0
209674.71194024239, 209626.1368659789, 477.3621380329132, 0.0
209674.71191731692, 209626.1368659789, 480.36429500579834, 0.0
209674.70918810167, 209626.1368659789, 499.6352529525757, 0.0
209673.23949456567, 209626.1368659789, 505.03558683395386, 0.0
209673.23945017537, 209626.1368659789, 516.1275780200958, 0.0
209673.23942681076, 209626.1368659789, 519.1101579666138, 0.0
209673.2074969016, 209626.1368659789, 544.1894209384918, 0.0
209673.2074744177, 209626.1368659789, 556.8218748569489, 0.0
209673.2074528705, 209626.1368659789, 558.5685648918152, 0.0
209673.1929060173, 209626.1368659789, 599.6244349479675, 0.0
209673.19286569476, 209626.1368659789, 608.7287039756775, 0.0
209673.1918532616, 209626.1368659789, 617.2082009315491, 0.0
209673.19183113374, 209626.1368659789, 629.8273940086365, 0.0
209673.19180406176, 209626.1368659789, 638.1340539455414, 0.0
209673.131448065, 209626.1368659789, 649.1778960227966, 0.0
209673.13142645563, 209626.1368659789, 653.6099979877472, 0.0
209673.13140465872, 209626.1368659789, 657.7054870128632, 0.0
209673.13134476685, 209626.1368659789, 700.4232878684998, 0.0
209673.13131541194, 209626.1368659789, 722.1970648765564, 0.0
209673.1308868511, 209626.1368659789, 791.7936799526215, 0.0
209673.08099254384, 209626.1368659789, 826.4218308925629, 0.0
209673.03195973902, 209626.1368659789, 826.4431250095367, 0.0
209673.0319355906, 209626.1368659789, 832.3614239692688, 0.0
209673.03183776804, 209626.1368659789, 842.3636019229889, 0.0
209673.03183776804, 209626.1368659789, 900.0, 0.0
