time,gen,forecast_day_ahead
2019-06-21T13:00:00.0,108,105
2019-06-21T14:00:00.0,125,128
2019-06-21T15:00:00.0,135,146
2019-06-21T16:00:00.0,157,159
2019-06-21T17:00:00.0,173,164
2019-06-21T18:00:00.0,208,172
2019-06-21T19:00:00.0,205,183
2019-06-21T20:00:00.0,176,172
2019-06-21T21:00:00.0,164,145
2019-06-21T22:00:00.0,163,137
2019-06-21T23:00:00.0,136,133
2019-06-22T00:00:00.0,117,109
2019-06-22T01:00:00.0,105,97
2019-06-22T02:00:00.0,99,87
2019-06-22T03:00:00.0,82,71
2019-06-22T04:00:00.0,68,58
2019-06-22T05:00:00.0,53,45
2019-06-22T06:00:00.0,50,37
2019-06-22T07:00:00.0,53,40
2019-06-22T08:00:00.0,51,42
2019-06-22T09:00:00.0,40,33
2019-06-22T10:00:00.0,30,25
2019-06-22T11:00:00.0,24,19
2019-06-22T12:00:00.0,23,19
2019-06-22T13:00:00.0,25,23
2019-06-22T14:00:00.0,24,26
2019-06-22T15:00:00.0,26,28
2019-06-22T16:00:00.0,27,29
2019-06-22T17:00:00.0,26,27
2019-06-22T18:00:00.0,24,23
2019-06-22T19:00:00.0,26,20
2019-06-22T20:00:00.0,25,17
2019-06-22T21:00:00.0,22,16
2019-06-22T22:00:00.0,21,18
2019-06-22T23:00:00.0,24,21
2019-06-23T00:00:00.0,31,20
2019-06-23T01:00:00.0,31,24
2019-06-23T02:00:00.0,37,30
2019-06-23T03:00:00.0,52,41
2019-06-23T04:00:00.0,67,54
2019-06-23T05:00:00.0,66,59
2019-06-23T06:00:00.0,65,58
2019-06-23T07:00:00.0,49,50
2019-06-23T08:00:00.0,44,55
2019-06-23T09:00:00.0,39,60
2019-06-23T10:00:00.0,34,59
2019-06-23T11:00:00.0,30,57
2019-06-23T12:00:00.0,31,59
2019-06-23T13:00:00.0,41,59
2019-06-23T14:00:00.0,44,58
2019-06-23T15:00:00.0,42,60
2019-06-23T16:00:00.0,46,61
2019-06-23T17:00:00.0,44,62
2019-06-23T18:00:00.0,40,54
2019-06-23T19:00:00.0,40,45
2019-06-23T20:00:00.0,43,39
2019-06-23T21:00:00.0,47,36
2019-06-23T22:00:00.0,51,39
2019-06-23T23:00:00.0,56,41
2019-06-24T00:00:00.0,56,49
2019-06-24T01:00:00.0,63,52
2019-06-24T02:00:00.0,67,58
2019-06-24T03:00:00.0,77,65
2019-06-24T04:00:00.0,80,69
2019-06-24T05:00:00.0,86,72
2019-06-24T06:00:00.0,71,63
2019-06-24T07:00:00.0,47,45
2019-06-24T08:00:00.0,32,47
2019-06-24T09:00:00.0,46,55
2019-06-24T10:00:00.0,58,63
2019-06-24T11:00:00.0,56,66
2019-06-24T12:00:00.0,48,74
2019-06-24T13:00:00.0,62,87
2019-06-24T14:00:00.0,69,99
2019-06-24T15:00:00.0,107,117
2019-06-24T16:00:00.0,156,136
2019-06-24T17:00:00.0,191,156
2019-06-24T18:00:00.0,229,186
2019-06-24T19:00:00.0,200,218
2019-06-24T20:00:00.0,197,226
2019-06-24T21:00:00.0,259,218
2019-06-24T22:00:00.0,281,235
2019-06-24T23:00:00.0,299,248
2019-06-25T00:00:00.0,256,261
2019-06-25T01:00:00.0,214,223
2019-06-25T02:00:00.0,204,197
2019-06-25T03:00:00.0,202,184
2019-06-25T04:00:00.0,184,163
2019-06-25T05:00:00.0,173,141
2019-06-25T06:00:00.0,129,126
2019-06-25T07:00:00.0,90,87
2019-06-25T08:00:00.0,74,84
2019-06-25T09:00:00.0,63,85
2019-06-25T10:00:00.0,52,90
2019-06-25T11:00:00.0,50,92
2019-06-25T12:00:00.0,60,106
2019-06-25T13:00:00.0,78,126
2019-06-25T14:00:00.0,110,139
2019-06-25T15:00:00.0,134,147
2019-06-25T16:00:00.0,136,146
2019-06-25T17:00:00.0,117,136
2019-06-25T18:00:00.0,104,124
2019-06-25T19:00:00.0,100,122
2019-06-25T20:00:00.0,102,128
2019-06-25T21:00:00.0,132,135
2019-06-25T22:00:00.0,154,158
2019-06-25T23:00:00.0,189,176
2019-06-26T00:00:00.0,197,179
2019-06-26T01:00:00.0,171,174
2019-06-26T02:00:00.0,139,148
2019-06-26T03:00:00.0,101,106
2019-06-26T04:00:00.0,67,69
2019-06-26T05:00:00.0,52,48
2019-06-26T06:00:00.0,42,31
2019-06-26T07:00:00.0,41,26
2019-06-26T08:00:00.0,39,30
2019-06-26T09:00:00.0,55,37
2019-06-26T10:00:00.0,54,51
2019-06-26T11:00:00.0,148,79
2019-06-26T12:00:00.0,224,131
2019-06-26T13:00:00.0,282,182
2019-06-26T14:00:00.0,324,210
2019-06-26T15:00:00.0,385,250
2019-06-26T16:00:00.0,395,275
2019-06-26T17:00:00.0,392,276
2019-06-26T18:00:00.0,431,302
2019-06-26T19:00:00.0,448,342
2019-06-26T20:00:00.0,414,362
2019-06-26T21:00:00.0,426,355
2019-06-26T22:00:00.0,430,384
2019-06-26T23:00:00.0,427,408
2019-06-27T00:00:00.0,410,426
2019-06-27T01:00:00.0,405,402
2019-06-27T02:00:00.0,397,378
2019-06-27T03:00:00.0,358,369
2019-06-27T04:00:00.0,352,366
2019-06-27T05:00:00.0,350,353
2019-06-27T06:00:00.0,327,344
2019-06-27T07:00:00.0,301,336
2019-06-27T08:00:00.0,286,353
2019-06-27T09:00:00.0,296,342
2019-06-27T10:00:00.0,334,345
2019-06-27T11:00:00.0,367,335
2019-06-27T12:00:00.0,384,333
2019-06-27T13:00:00.0,371,315
2019-06-27T14:00:00.0,350,297
2019-06-27T15:00:00.0,302,284
2019-06-27T16:00:00.0,278,262
2019-06-27T17:00:00.0,250,241
2019-06-27T18:00:00.0,232,217
2019-06-27T19:00:00.0,197,185
2019-06-27T20:00:00.0,158,152
2019-06-27T21:00:00.0,153,128
2019-06-27T22:00:00.0,162,120
2019-06-27T23:00:00.0,168,119
2019-06-28T00:00:00.0,186,166
2019-06-28T01:00:00.0,190,177
2019-06-28T02:00:00.0,152,156
2019-06-28T03:00:00.0,112,108
2019-06-28T04:00:00.0,96,79
2019-06-28T05:00:00.0,85,66
2019-06-28T06:00:00.0,63,52
2019-06-28T07:00:00.0,43,37
2019-06-28T08:00:00.0,31,34
2019-06-28T09:00:00.0,31,29
2019-06-28T10:00:00.0,36,22
2019-06-28T11:00:00.0,38,21
2019-06-28T12:00:00.0,42,29
2019-06-28T13:00:00.0,47,34
2019-06-28T14:00:00.0,44,37
2019-06-28T15:00:00.0,37,45
2019-06-28T16:00:00.0,33,46
2019-06-28T17:00:00.0,34,43
2019-06-28T18:00:00.0,28,38
2019-06-28T19:00:00.0,33,36
2019-06-28T20:00:00.0,40,36
2019-06-28T21:00:00.0,52,41
2019-06-28T22:00:00.0,71,54
2019-06-28T23:00:00.0,82,65
2019-06-29T00:00:00.0,82,68
2019-06-29T01:00:00.0,65,62
2019-06-29T02:00:00.0,47,48
2019-06-29T03:00:00.0,55,51
2019-06-29T04:00:00.0,73,62
2019-06-29T05:00:00.0,86,73
2019-06-29T06:00:00.0,89,72
2019-06-29T07:00:00.0,83,82
2019-06-29T08:00:00.0,56,92
2019-06-29T09:00:00.0,69,106
2019-06-29T10:00:00.0,87,116
2019-06-29T11:00:00.0,87,118
2019-06-29T12:00:00.0,102,121
2019-06-29T13:00:00.0,98,117
2019-06-29T14:00:00.0,88,111
2019-06-29T15:00:00.0,85,101
2019-06-29T16:00:00.0,75,79
2019-06-29T17:00:00.0,61,64
2019-06-29T18:00:00.0,61,57
2019-06-29T19:00:00.0,48,53
2019-06-29T20:00:00.0,41,47
2019-06-29T21:00:00.0,41,42
2019-06-29T22:00:00.0,44,43
2019-06-29T23:00:00.0,50,45
2019-06-30T00:00:00.0,53,36
2019-06-30T01:00:00.0,47,39
2019-06-30T02:00:00.0,53,39
2019-06-30T03:00:00.0,75,49
2019-06-30T04:00:00.0,91,73
2019-06-30T05:00:00.0,110,98
2019-06-30T06:00:00.0,129,120
2019-06-30T07:00:00.0,131,123
2019-06-30T08:00:00.0,147,130
2019-06-30T09:00:00.0,148,150
2019-06-30T10:00:00.0,169,179
2019-06-30T11:00:00.0,210,211
2019-06-30T12:00:00.0,288,267
2019-06-30T13:00:00.0,354,307
2019-06-30T14:00:00.0,426,357
2019-06-30T15:00:00.0,481,451
2019-06-30T16:00:00.0,499,495
2019-06-30T17:00:00.0,498,491
2019-06-30T18:00:00.0,447,463
2019-06-30T19:00:00.0,376,419
2019-06-30T20:00:00.0,362,363
2019-06-30T21:00:00.0,365,298
2019-06-30T22:00:00.0,320,282
2019-06-30T23:00:00.0,283,293
2019-07-01T00:00:00.0,293,272
2019-07-01T01:00:00.0,295,282
2019-07-01T02:00:00.0,280,275
2019-07-01T03:00:00.0,260,249
2019-07-01T04:00:00.0,231,228
2019-07-01T05:00:00.0,274,238
2019-07-01T06:00:00.0,274,249
2019-07-01T07:00:00.0,329,291
2019-07-01T08:00:00.0,343,356
2019-07-01T09:00:00.0,372,359
2019-07-01T10:00:00.0,389,381
2019-07-01T11:00:00.0,368,395
2019-07-01T12:00:00.0,357,440
2019-07-01T13:00:00.0,450,468
2019-07-01T14:00:00.0,528,508
2019-07-01T15:00:00.0,511,565
2019-07-01T16:00:00.0,593,585
2019-07-01T17:00:00.0,520,592
2019-07-01T18:00:00.0,530,579
2019-07-01T19:00:00.0,506,553
2019-07-01T20:00:00.0,487,493
2019-07-01T21:00:00.0,448,436
2019-07-01T22:00:00.0,450,436
2019-07-01T23:00:00.0,451,459
2019-07-02T00:00:00.0,491,465
2019-07-02T01:00:00.0,510,488
2019-07-02T02:00:00.0,504,485
2019-07-02T03:00:00.0,504,491
2019-07-02T04:00:00.0,506,489
2019-07-02T05:00:00.0,505,491
2019-07-02T06:00:00.0,515,480
2019-07-02T07:00:00.0,496,508
2019-07-02T08:00:00.0,509,570
2019-07-02T09:00:00.0,519,577
2019-07-02T10:00:00.0,588,582
2019-07-02T11:00:00.0,603,565
2019-07-02T12:00:00.0,525,580
2019-07-02T13:00:00.0,546,575
2019-07-02T14:00:00.0,539,571
2019-07-02T15:00:00.0,580,586
2019-07-02T16:00:00.0,578,572
2019-07-02T17:00:00.0,551,552
2019-07-02T18:00:00.0,543,533
2019-07-02T19:00:00.0,468,502
2019-07-02T20:00:00.0,438,434
2019-07-02T21:00:00.0,416,387
2019-07-02T22:00:00.0,423,382
2019-07-02T23:00:00.0,411,385
2019-07-03T00:00:00.0,388,365
2019-07-03T01:00:00.0,330,325
2019-07-03T02:00:00.0,315,294
2019-07-03T03:00:00.0,328,280
2019-07-03T04:00:00.0,279,270
2019-07-03T05:00:00.0,256,243
2019-07-03T06:00:00.0,265,253
2019-07-03T07:00:00.0,294,280
2019-07-03T08:00:00.0,341,324
2019-07-03T09:00:00.0,354,331
2019-07-03T10:00:00.0,331,330
2019-07-03T11:00:00.0,367,321
2019-07-03T12:00:00.0,364,342
2019-07-03T13:00:00.0,337,356
2019-07-03T14:00:00.0,336,378
2019-07-03T15:00:00.0,309,426
2019-07-03T16:00:00.0,396,461
2019-07-03T17:00:00.0,338,480
2019-07-03T18:00:00.0,385,486
2019-07-03T19:00:00.0,440,466
2019-07-03T20:00:00.0,404,425
2019-07-03T21:00:00.0,380,388
2019-07-03T22:00:00.0,393,393
2019-07-03T23:00:00.0,403,404
2019-07-04T00:00:00.0,406,386
2019-07-04T01:00:00.0,361,346
2019-07-04T02:00:00.0,328,330
2019-07-04T03:00:00.0,306,278
2019-07-04T04:00:00.0,313,295
2019-07-04T05:00:00.0,315,286
2019-07-04T06:00:00.0,318,317
2019-07-04T07:00:00.0,342,338
2019-07-04T08:00:00.0,387,399
2019-07-04T09:00:00.0,395,431
2019-07-04T10:00:00.0,424,467
2019-07-04T11:00:00.0,491,483
2019-07-04T12:00:00.0,479,522
2019-07-04T13:00:00.0,515,530
2019-07-04T14:00:00.0,555,527
2019-07-04T15:00:00.0,596,552
2019-07-04T16:00:00.0,585,575
2019-07-04T17:00:00.0,575,584
2019-07-04T18:00:00.0,526,572
2019-07-04T19:00:00.0,514,538
2019-07-04T20:00:00.0,516,488
2019-07-04T21:00:00.0,532,466
2019-07-04T22:00:00.0,523,491
2019-07-04T23:00:00.0,529,509
2019-07-05T00:00:00.0,534,512
2019-07-05T01:00:00.0,471,487
2019-07-05T02:00:00.0,465,442
2019-07-05T03:00:00.0,449,434
2019-07-05T04:00:00.0,426,410
2019-07-05T05:00:00.0,355,348
2019-07-05T06:00:00.0,334,290
2019-07-05T07:00:00.0,285,276
2019-07-05T08:00:00.0,246,263
2019-07-05T09:00:00.0,194,234
2019-07-05T10:00:00.0,169,210
2019-07-05T11:00:00.0,150,184
2019-07-05T12:00:00.0,141,180
2019-07-05T13:00:00.0,151,182
2019-07-05T14:00:00.0,171,193
2019-07-05T15:00:00.0,189,227
2019-07-05T16:00:00.0,247,252
2019-07-05T17:00:00.0,256,267
2019-07-05T18:00:00.0,270,278
2019-07-05T19:00:00.0,265,265
2019-07-05T20:00:00.0,243,241
2019-07-05T21:00:00.0,212,201
2019-07-05T22:00:00.0,191,189
2019-07-05T23:00:00.0,205,187
2019-07-06T00:00:00.0,162,174
2019-07-06T01:00:00.0,140,146
2019-07-06T02:00:00.0,103,95
2019-07-06T03:00:00.0,98,87
2019-07-06T04:00:00.0,87,83
2019-07-06T05:00:00.0,67,62
2019-07-06T06:00:00.0,55,44
2019-07-06T07:00:00.0,61,50
2019-07-06T08:00:00.0,89,97
2019-07-06T09:00:00.0,110,155
2019-07-06T10:00:00.0,168,215
2019-07-06T11:00:00.0,272,255
2019-07-06T12:00:00.0,365,302
2019-07-06T13:00:00.0,396,313
2019-07-06T14:00:00.0,430,322
2019-07-06T15:00:00.0,478,371
2019-07-06T16:00:00.0,554,431
2019-07-06T17:00:00.0,595,471
2019-07-06T18:00:00.0,612,497
2019-07-06T19:00:00.0,591,495
2019-07-06T20:00:00.0,584,465
2019-07-06T21:00:00.0,572,450
2019-07-06T22:00:00.0,566,480
2019-07-06T23:00:00.0,526,493
2019-07-07T00:00:00.0,540,502
2019-07-07T01:00:00.0,538,511
2019-07-07T02:00:00.0,509,499
2019-07-07T03:00:00.0,460,466
2019-07-07T04:00:00.0,421,426
2019-07-07T05:00:00.0,392,378
2019-07-07T06:00:00.0,386,363
2019-07-07T07:00:00.0,355,363
2019-07-07T08:00:00.0,393,385
2019-07-07T09:00:00.0,389,373
2019-07-07T10:00:00.0,390,374
2019-07-07T11:00:00.0,406,349
2019-07-07T12:00:00.0,398,349
2019-07-07T13:00:00.0,400,340
2019-07-07T14:00:00.0,385,347
2019-07-07T15:00:00.0,379,376
2019-07-07T16:00:00.0,373,389
2019-07-07T17:00:00.0,383,381
2019-07-07T18:00:00.0,394,368
2019-07-07T19:00:00.0,365,343
2019-07-07T20:00:00.0,332,302
2019-07-07T21:00:00.0,293,263
2019-07-07T22:00:00.0,253,260
2019-07-07T23:00:00.0,238,263
2019-07-08T00:00:00.0,233,215
2019-07-08T01:00:00.0,207,201
2019-07-08T02:00:00.0,211,197
2019-07-08T03:00:00.0,209,197
2019-07-08T04:00:00.0,199,190
2019-07-08T05:00:00.0,189,181
2019-07-08T06:00:00.0,193,178
2019-07-08T07:00:00.0,193,187
2019-07-08T08:00:00.0,208,197
2019-07-08T09:00:00.0,190,178
2019-07-08T10:00:00.0,173,175
2019-07-08T11:00:00.0,185,166
2019-07-08T12:00:00.0,209,171
2019-07-08T13:00:00.0,220,170
2019-07-08T14:00:00.0,238,165
2019-07-08T15:00:00.0,260,173
2019-07-08T16:00:00.0,279,182
2019-07-08T17:00:00.0,269,190
2019-07-08T18:00:00.0,274,195
2019-07-08T19:00:00.0,236,182
2019-07-08T20:00:00.0,189,170
2019-07-08T21:00:00.0,175,162
2019-07-08T22:00:00.0,164,179
2019-07-08T23:00:00.0,179,208
2019-07-09T00:00:00.0,199,186
2019-07-09T01:00:00.0,221,190
2019-07-09T02:00:00.0,223,186
2019-07-09T03:00:00.0,189,166
2019-07-09T04:00:00.0,172,151
2019-07-09T05:00:00.0,167,146
2019-07-09T06:00:00.0,168,153
2019-07-09T07:00:00.0,187,169
2019-07-09T08:00:00.0,205,174
2019-07-09T09:00:00.0,188,155
2019-07-09T10:00:00.0,171,152
2019-07-09T11:00:00.0,178,140
2019-07-09T12:00:00.0,170,148
2019-07-09T13:00:00.0,181,157
2019-07-09T14:00:00.0,219,163
2019-07-09T15:00:00.0,232,175
2019-07-09T16:00:00.0,245,172
2019-07-09T17:00:00.0,269,161
2019-07-09T18:00:00.0,278,162
2019-07-09T19:00:00.0,245,158
2019-07-09T20:00:00.0,236,140
2019-07-09T21:00:00.0,240,127
2019-07-09T22:00:00.0,239,137
2019-07-09T23:00:00.0,193,149
2019-07-10T00:00:00.0,161,163
2019-07-10T01:00:00.0,139,141
2019-07-10T02:00:00.0,133,135
2019-07-10T03:00:00.0,119,134
2019-07-10T04:00:00.0,122,115
2019-07-10T05:00:00.0,125,115
2019-07-10T06:00:00.0,104,90
2019-07-10T07:00:00.0,98,85
2019-07-10T08:00:00.0,93,98
2019-07-10T09:00:00.0,80,101
2019-07-10T10:00:00.0,82,108
2019-07-10T11:00:00.0,108,117
2019-07-10T12:00:00.0,151,144
2019-07-10T13:00:00.0,189,159
2019-07-10T14:00:00.0,213,163
2019-07-10T15:00:00.0,219,170
2019-07-10T16:00:00.0,195,172
2019-07-10T17:00:00.0,196,168
2019-07-10T18:00:00.0,190,156
2019-07-10T19:00:00.0,170,137
2019-07-10T20:00:00.0,146,123
2019-07-10T21:00:00.0,133,114
2019-07-10T22:00:00.0,128,113
2019-07-10T23:00:00.0,106,110
2019-07-11T00:00:00.0,77,75
2019-07-11T01:00:00.0,61,56
2019-07-11T02:00:00.0,43,38
2019-07-11T03:00:00.0,35,28
2019-07-11T04:00:00.0,27,21
2019-07-11T05:00:00.0,19,16
2019-07-11T06:00:00.0,16,6
2019-07-11T07:00:00.0,14,6
2019-07-11T08:00:00.0,14,8
2019-07-11T09:00:00.0,13,12
2019-07-11T10:00:00.0,16,18
2019-07-11T11:00:00.0,20,22
2019-07-11T12:00:00.0,23,26
2019-07-11T13:00:00.0,29,29
2019-07-11T14:00:00.0,33,29
2019-07-11T15:00:00.0,31,31
2019-07-11T16:00:00.0,28,30
2019-07-11T17:00:00.0,28,26
2019-07-11T18:00:00.0,25,20
2019-07-11T19:00:00.0,21,14
2019-07-11T20:00:00.0,19,10
2019-07-11T21:00:00.0,15,8
2019-07-11T22:00:00.0,15,8
2019-07-11T23:00:00.0,14,9
2019-07-12T00:00:00.0,14,4
2019-07-12T01:00:00.0,14,4
2019-07-12T02:00:00.0,15,4
2019-07-12T03:00:00.0,17,8
2019-07-12T04:00:00.0,16,9
2019-07-12T05:00:00.0,21,11
2019-07-12T06:00:00.0,23,15
2019-07-12T07:00:00.0,14,14
2019-07-12T08:00:00.0,15,17
2019-07-12T09:00:00.0,15,20
2019-07-12T10:00:00.0,14,23
2019-07-12T11:00:00.0,16,26
2019-07-12T12:00:00.0,20,31
2019-07-12T13:00:00.0,27,34
2019-07-12T14:00:00.0,32,34
2019-07-12T15:00:00.0,37,35
2019-07-12T16:00:00.0,37,35
2019-07-12T17:00:00.0,32,30
2019-07-12T18:00:00.0,26,19
2019-07-12T19:00:00.0,25,13
2019-07-12T20:00:00.0,18,10
2019-07-12T21:00:00.0,16,8
2019-07-12T22:00:00.0,25,9
2019-07-12T23:00:00.0,26,11
2019-07-13T00:00:00.0,22,17
2019-07-13T01:00:00.0,18,14
2019-07-13T02:00:00.0,16,10
2019-07-13T03:00:00.0,16,11
2019-07-13T04:00:00.0,15,8
2019-07-13T05:00:00.0,14,9
2019-07-13T06:00:00.0,14,10
2019-07-13T07:00:00.0,14,8
2019-07-13T08:00:00.0,15,9
2019-07-13T09:00:00.0,18,14
2019-07-13T10:00:00.0,24,20
2019-07-13T11:00:00.0,31,23
2019-07-13T12:00:00.0,34,31
2019-07-13T13:00:00.0,43,42
2019-07-13T14:00:00.0,51,45
2019-07-13T15:00:00.0,72,50
2019-07-13T16:00:00.0,91,62
2019-07-13T17:00:00.0,116,60
2019-07-13T18:00:00.0,127,58
2019-07-13T19:00:00.0,129,65
2019-07-13T20:00:00.0,122,70
2019-07-13T21:00:00.0,120,76
2019-07-13T22:00:00.0,138,94
2019-07-13T23:00:00.0,136,112
2019-07-14T00:00:00.0,112,105
2019-07-14T01:00:00.0,98,90
2019-07-14T02:00:00.0,92,84
2019-07-14T03:00:00.0,69,75
2019-07-14T04:00:00.0,50,61
2019-07-14T05:00:00.0,33,49
2019-07-14T06:00:00.0,22,35
2019-07-14T07:00:00.0,20,14
2019-07-14T08:00:00.0,17,19
2019-07-14T09:00:00.0,15,17
2019-07-14T10:00:00.0,17,18
2019-07-14T11:00:00.0,22,20
2019-07-14T12:00:00.0,28,28
2019-07-14T13:00:00.0,44,36
2019-07-14T14:00:00.0,64,39
2019-07-14T15:00:00.0,71,43
2019-07-14T16:00:00.0,72,46
2019-07-14T17:00:00.0,68,48
2019-07-14T18:00:00.0,67,53
2019-07-14T19:00:00.0,63,52
2019-07-14T20:00:00.0,43,50
2019-07-14T21:00:00.0,36,57
2019-07-14T22:00:00.0,42,78
2019-07-14T23:00:00.0,54,96
2019-07-15T00:00:00.0,76,53
2019-07-15T01:00:00.0,73,63
2019-07-15T02:00:00.0,71,68
2019-07-15T03:00:00.0,62,73
2019-07-15T04:00:00.0,59,68
2019-07-15T05:00:00.0,68,57
2019-07-15T06:00:00.0,74,66
2019-07-15T07:00:00.0,77,64
2019-07-15T08:00:00.0,95,87
2019-07-15T09:00:00.0,139,103
2019-07-15T10:00:00.0,185,126
2019-07-15T11:00:00.0,224,142
2019-07-15T12:00:00.0,228,172
2019-07-15T13:00:00.0,261,194
2019-07-15T14:00:00.0,286,207
2019-07-15T15:00:00.0,292,228
2019-07-15T16:00:00.0,282,231
2019-07-15T17:00:00.0,272,213
2019-07-15T18:00:00.0,237,189
2019-07-15T19:00:00.0,206,168
2019-07-15T20:00:00.0,189,156
2019-07-15T21:00:00.0,199,147
2019-07-15T22:00:00.0,206,154
2019-07-15T23:00:00.0,206,154
2019-07-16T00:00:00.0,192,177
2019-07-16T01:00:00.0,164,167
2019-07-16T02:00:00.0,122,130
2019-07-16T03:00:00.0,103,98
2019-07-16T04:00:00.0,104,103
2019-07-16T05:00:00.0,94,93
2019-07-16T06:00:00.0,108,86
2019-07-16T07:00:00.0,88,84
2019-07-16T08:00:00.0,86,82
2019-07-16T09:00:00.0,119,89
2019-07-16T10:00:00.0,110,104
2019-07-16T11:00:00.0,104,100
2019-07-16T12:00:00.0,89,98
2019-07-16T13:00:00.0,74,94
2019-07-16T14:00:00.0,86,94
2019-07-16T15:00:00.0,102,98
2019-07-16T16:00:00.0,116,99
2019-07-16T17:00:00.0,125,98
2019-07-16T18:00:00.0,132,97
2019-07-16T19:00:00.0,95,80
2019-07-16T20:00:00.0,74,65
2019-07-16T21:00:00.0,80,59
2019-07-16T22:00:00.0,88,64
2019-07-16T23:00:00.0,98,73
2019-07-17T00:00:00.0,85,72
2019-07-17T01:00:00.0,72,62
2019-07-17T02:00:00.0,61,56
2019-07-17T03:00:00.0,57,47
2019-07-17T04:00:00.0,57,41
2019-07-17T05:00:00.0,58,40
2019-07-17T06:00:00.0,38,31
2019-07-17T07:00:00.0,23,20
2019-07-17T08:00:00.0,19,17
2019-07-17T09:00:00.0,17,16
2019-07-17T10:00:00.0,20,16
2019-07-17T11:00:00.0,29,19
2019-07-17T12:00:00.0,36,26
2019-07-17T13:00:00.0,44,33
2019-07-17T14:00:00.0,54,36
2019-07-17T15:00:00.0,58,35
2019-07-17T16:00:00.0,48,33
2019-07-17T17:00:00.0,38,28
2019-07-17T18:00:00.0,27,20
2019-07-17T19:00:00.0,26,13
2019-07-17T20:00:00.0,21,10
2019-07-17T21:00:00.0,19,8
2019-07-17T22:00:00.0,20,7
2019-07-17T23:00:00.0,19,7
2019-07-18T00:00:00.0,19,9
2019-07-18T01:00:00.0,17,9
2019-07-18T02:00:00.0,14,6
2019-07-18T03:00:00.0,13,4
2019-07-18T04:00:00.0,13,3
2019-07-18T05:00:00.0,13,2
2019-07-18T06:00:00.0,14,3
2019-07-18T07:00:00.0,14,5
2019-07-18T08:00:00.0,14,5
2019-07-18T09:00:00.0,20,9
2019-07-18T10:00:00.0,28,17
2019-07-18T11:00:00.0,37,23
2019-07-18T12:00:00.0,48,32
2019-07-18T13:00:00.0,56,41
2019-07-18T14:00:00.0,65,46
2019-07-18T15:00:00.0,64,53
2019-07-18T16:00:00.0,60,54
2019-07-18T17:00:00.0,66,53
2019-07-18T18:00:00.0,70,54
2019-07-18T19:00:00.0,65,55
2019-07-18T20:00:00.0,77,55
2019-07-18T21:00:00.0,99,67
2019-07-18T22:00:00.0,124,89
2019-07-18T23:00:00.0,149,117
2019-07-19T00:00:00.0,173,152
2019-07-19T01:00:00.0,182,171
2019-07-19T02:00:00.0,167,153
2019-07-19T03:00:00.0,162,149
2019-07-19T04:00:00.0,138,130
2019-07-19T05:00:00.0,94,103
2019-07-19T06:00:00.0,56,57
2019-07-19T07:00:00.0,43,24
2019-07-19T08:00:00.0,40,21
2019-07-19T09:00:00.0,58,21
2019-07-19T10:00:00.0,65,21
2019-07-19T11:00:00.0,76,23
2019-07-19T12:00:00.0,76,29
2019-07-19T13:00:00.0,92,34
2019-07-19T14:00:00.0,85,36
2019-07-19T15:00:00.0,75,38
2019-07-19T16:00:00.0,69,37
2019-07-19T17:00:00.0,69,35
2019-07-19T18:00:00.0,55,32
2019-07-19T19:00:00.0,40,26
2019-07-19T20:00:00.0,31,20
2019-07-19T21:00:00.0,26,19
2019-07-19T22:00:00.0,29,19
2019-07-19T23:00:00.0,23,18
2019-07-20T00:00:00.0,17,9
2019-07-20T01:00:00.0,15,6
2019-07-20T02:00:00.0,14,5
2019-07-20T03:00:00.0,13,5
2019-07-20T04:00:00.0,13,4
2019-07-20T05:00:00.0,20,8
2019-07-20T06:00:00.0,42,22
2019-07-20T07:00:00.0,51,48
2019-07-20T08:00:00.0,45,67
2019-07-20T09:00:00.0,73,83
2019-07-20T10:00:00.0,107,103
2019-07-20T11:00:00.0,142,120
2019-07-20T12:00:00.0,170,146
2019-07-20T13:00:00.0,191,177
2019-07-20T14:00:00.0,237,201
2019-07-20T15:00:00.0,257,228
2019-07-20T16:00:00.0,261,271
2019-07-20T17:00:00.0,249,289
2019-07-20T18:00:00.0,301,285
2019-07-20T19:00:00.0,327,258
2019-07-20T20:00:00.0,177,193
2019-07-20T21:00:00.0,121,146
2019-07-20T22:00:00.0,178,131
2019-07-20T23:00:00.0,194,134
2019-07-21T00:00:00.0,201,180
2019-07-21T01:00:00.0,206,186
2019-07-21T02:00:00.0,132,155
2019-07-21T03:00:00.0,128,116
2019-07-21T04:00:00.0,130,122
2019-07-21T05:00:00.0,120,119
2019-07-21T06:00:00.0,103,101
2019-07-21T07:00:00.0,110,102
2019-07-21T08:00:00.0,125,132
2019-07-21T09:00:00.0,170,170
2019-07-21T10:00:00.0,223,209
2019-07-21T11:00:00.0,298,250
2019-07-21T12:00:00.0,387,295
2019-07-21T13:00:00.0,446,334
2019-07-21T14:00:00.0,492,354
2019-07-21T15:00:00.0,516,386
2019-07-21T16:00:00.0,521,396
2019-07-21T17:00:00.0,542,380
2019-07-21T18:00:00.0,491,351
2019-07-21T19:00:00.0,393,312
2019-07-21T20:00:00.0,289,267
2019-07-21T21:00:00.0,214,230
2019-07-21T22:00:00.0,222,205
2019-07-21T23:00:00.0,165,187
2019-07-22T00:00:00.0,126,122
2019-07-22T01:00:00.0,117,115
2019-07-22T02:00:00.0,119,105
2019-07-22T03:00:00.0,108,93
2019-07-22T04:00:00.0,86,77
