time,gen,forecast_day_ahead
2019-05-01T12:00:00.0,972,939
2019-05-01T13:00:00.0,995,942
2019-05-01T14:00:00.0,661,571
2019-05-01T15:00:00.0,951,590
2019-05-01T16:00:00.0,1300,1009
2019-05-01T17:00:00.0,3233,1021
2019-05-01T18:00:00.0,3273,1026
2019-05-01T19:00:00.0,1321,1031
2019-05-01T20:00:00.0,1064,1034
2019-05-01T21:00:00.0,1071,1039
2019-05-01T22:00:00.0,1059,1042
2019-05-01T23:00:00.0,1061,1045
2019-05-02T00:00:00.0,1055,986
2019-05-02T01:00:00.0,1052,986
2019-05-02T02:00:00.0,1060,984
2019-05-02T03:00:00.0,1002,934
2019-05-02T04:00:00.0,990,932
2019-05-02T05:00:00.0,987,932
2019-05-02T06:00:00.0,979,928
2019-05-02T07:00:00.0,991,935
2019-05-02T08:00:00.0,1054,994
2019-05-02T09:00:00.0,1072,1001
2019-05-02T10:00:00.0,1005,1023
2019-05-02T11:00:00.0,1078,1024
2019-05-02T12:00:00.0,1043,1025
2019-05-02T13:00:00.0,938,1025
2019-05-02T14:00:00.0,876,1022
2019-05-02T15:00:00.0,738,1007
2019-05-02T16:00:00.0,688,971
2019-05-02T17:00:00.0,846,926
2019-05-02T18:00:00.0,872,898
2019-05-02T19:00:00.0,839,879
2019-05-02T20:00:00.0,828,856
2019-05-02T21:00:00.0,829,834
2019-05-02T22:00:00.0,959,824
2019-05-02T23:00:00.0,958,817
2019-05-03T00:00:00.0,1016,975
2019-05-03T01:00:00.0,969,955
2019-05-03T02:00:00.0,769,732
2019-05-03T03:00:00.0,868,832
2019-05-03T04:00:00.0,899,888
2019-05-03T05:00:00.0,846,822
2019-05-03T06:00:00.0,768,747
2019-05-03T07:00:00.0,783,733
2019-05-03T08:00:00.0,884,728
2019-05-03T09:00:00.0,901,758
2019-05-03T10:00:00.0,870,850
2019-05-03T11:00:00.0,868,888
2019-05-03T12:00:00.0,889,921
2019-05-03T13:00:00.0,963,962
2019-05-03T14:00:00.0,954,998
2019-05-03T15:00:00.0,955,1018
2019-05-03T16:00:00.0,1032,1020
2019-05-03T17:00:00.0,1004,1008
2019-05-03T18:00:00.0,927,991
2019-05-03T19:00:00.0,983,955
2019-05-03T20:00:00.0,975,891
2019-05-03T21:00:00.0,680,837
2019-05-03T22:00:00.0,677,790
2019-05-03T23:00:00.0,787,748
2019-05-04T00:00:00.0,942,903
2019-05-04T01:00:00.0,926,904
2019-05-04T02:00:00.0,783,768
2019-05-04T03:00:00.0,645,647
2019-05-04T04:00:00.0,542,481
2019-05-04T05:00:00.0,803,778
2019-05-04T06:00:00.0,894,878
2019-05-04T07:00:00.0,922,905
2019-05-04T08:00:00.0,941,806
2019-05-04T09:00:00.0,711,693
2019-05-04T10:00:00.0,529,609
2019-05-04T11:00:00.0,634,615
2019-05-04T12:00:00.0,725,656
2019-05-04T13:00:00.0,795,668
2019-05-04T14:00:00.0,804,645
2019-05-04T15:00:00.0,791,600
2019-05-04T16:00:00.0,619,533
2019-05-04T17:00:00.0,436,444
2019-05-04T18:00:00.0,326,359
2019-05-04T19:00:00.0,256,298
2019-05-04T20:00:00.0,262,273
2019-05-04T21:00:00.0,249,280
2019-05-04T22:00:00.0,333,300
2019-05-04T23:00:00.0,437,323
2019-05-05T00:00:00.0,546,537
2019-05-05T01:00:00.0,533,522
2019-05-05T02:00:00.0,545,531
2019-05-05T03:00:00.0,594,579
2019-05-05T04:00:00.0,564,559
2019-05-05T05:00:00.0,548,540
2019-05-05T06:00:00.0,596,576
2019-05-05T07:00:00.0,634,619
2019-05-05T08:00:00.0,635,633
2019-05-05T09:00:00.0,637,628
2019-05-05T10:00:00.0,604,608
2019-05-05T11:00:00.0,583,595
2019-05-05T12:00:00.0,602,605
2019-05-05T13:00:00.0,689,640
2019-05-05T14:00:00.0,857,699
2019-05-05T15:00:00.0,982,763
2019-05-05T16:00:00.0,874,827
2019-05-05T17:00:00.0,792,880
2019-05-05T18:00:00.0,908,925
2019-05-05T19:00:00.0,965,960
2019-05-05T20:00:00.0,979,986
2019-05-05T21:00:00.0,990,999
2019-05-05T22:00:00.0,1022,1001
2019-05-05T23:00:00.0,1036,1002
2019-05-06T00:00:00.0,1053,1017
2019-05-06T01:00:00.0,1021,997
2019-05-06T02:00:00.0,977,955
2019-05-06T03:00:00.0,979,947
2019-05-06T04:00:00.0,984,948
2019-05-06T05:00:00.0,998,963
2019-05-06T06:00:00.0,979,962
2019-05-06T07:00:00.0,963,949
2019-05-06T08:00:00.0,962,935
2019-05-06T09:00:00.0,987,948
2019-05-06T10:00:00.0,905,968
2019-05-06T11:00:00.0,937,977
2019-05-06T12:00:00.0,928,989
2019-05-06T13:00:00.0,836,1e3
2019-05-06T14:00:00.0,909,1008
2019-05-06T15:00:00.0,1001,1011
2019-05-06T16:00:00.0,1004,1014
2019-05-06T17:00:00.0,1061,1018
2019-05-06T18:00:00.0,1077,1021
2019-05-06T19:00:00.0,1071,1013
2019-05-06T20:00:00.0,1055,987
2019-05-06T21:00:00.0,1050,957
2019-05-06T22:00:00.0,1057,948
2019-05-06T23:00:00.0,1046,958
2019-05-07T00:00:00.0,1047,1007
2019-05-07T01:00:00.0,1022,995
2019-05-07T02:00:00.0,1027,978
2019-05-07T03:00:00.0,1055,1011
2019-05-07T04:00:00.0,1047,1004
2019-05-07T05:00:00.0,1046,1013
2019-05-07T06:00:00.0,1008,971
2019-05-07T07:00:00.0,976,950
2019-05-07T08:00:00.0,940,881
2019-05-07T09:00:00.0,833,808
2019-05-07T10:00:00.0,867,759
2019-05-07T11:00:00.0,761,715
2019-05-07T12:00:00.0,761,680
2019-05-07T13:00:00.0,731,638
2019-05-07T14:00:00.0,675,593
2019-05-07T15:00:00.0,689,569
2019-05-07T16:00:00.0,601,554
2019-05-07T17:00:00.0,598,515
2019-05-07T18:00:00.0,524,488
2019-05-07T19:00:00.0,448,442
2019-05-07T20:00:00.0,449,387
2019-05-07T21:00:00.0,327,323
2019-05-07T22:00:00.0,274,267
2019-05-07T23:00:00.0,239,227
2019-05-08T00:00:00.0,201,194
2019-05-08T01:00:00.0,173,170
2019-05-08T02:00:00.0,127,124
2019-05-08T03:00:00.0,107,106
2019-05-08T04:00:00.0,71,71
2019-05-08T05:00:00.0,36,37
2019-05-08T06:00:00.0,25,23
2019-05-08T07:00:00.0,64,61
2019-05-08T08:00:00.0,88,103
2019-05-08T09:00:00.0,83,124
2019-05-08T10:00:00.0,85,108
2019-05-08T11:00:00.0,100,106
2019-05-08T12:00:00.0,96,108
2019-05-08T13:00:00.0,95,114
2019-05-08T14:00:00.0,91,137
2019-05-08T15:00:00.0,155,185
2019-05-08T16:00:00.0,249,283
2019-05-08T17:00:00.0,409,415
2019-05-08T18:00:00.0,422,575
2019-05-08T19:00:00.0,472,741
2019-05-08T20:00:00.0,714,883
2019-05-08T21:00:00.0,909,972
2019-05-08T22:00:00.0,980,994
2019-05-08T23:00:00.0,933,959
2019-05-09T00:00:00.0,788,788
2019-05-09T01:00:00.0,685,669
2019-05-09T02:00:00.0,629,610
2019-05-09T03:00:00.0,567,558
2019-05-09T04:00:00.0,524,512
2019-05-09T05:00:00.0,503,499
2019-05-09T06:00:00.0,506,486
2019-05-09T07:00:00.0,570,559
2019-05-09T08:00:00.0,549,557
2019-05-09T09:00:00.0,507,540
2019-05-09T10:00:00.0,470,462
2019-05-09T11:00:00.0,417,405
2019-05-09T12:00:00.0,382,363
2019-05-09T13:00:00.0,316,337
2019-05-09T14:00:00.0,391,321
2019-05-09T15:00:00.0,449,312
2019-05-09T16:00:00.0,346,308
2019-05-09T17:00:00.0,293,304
2019-05-09T18:00:00.0,241,305
2019-05-09T19:00:00.0,216,308
2019-05-09T20:00:00.0,258,314
2019-05-09T21:00:00.0,335,324
2019-05-09T22:00:00.0,376,331
2019-05-09T23:00:00.0,349,331
2019-05-10T00:00:00.0,327,317
2019-05-10T01:00:00.0,309,293
2019-05-10T02:00:00.0,387,375
2019-05-10T03:00:00.0,272,282
2019-05-10T04:00:00.0,164,162
2019-05-10T05:00:00.0,143,134
2019-05-10T06:00:00.0,259,245
2019-05-10T07:00:00.0,255,244
2019-05-10T08:00:00.0,276,268
2019-05-10T09:00:00.0,283,302
2019-05-10T10:00:00.0,279,321
2019-05-10T11:00:00.0,382,355
2019-05-10T12:00:00.0,602,399
2019-05-10T13:00:00.0,660,445
2019-05-10T14:00:00.0,668,482
2019-05-10T15:00:00.0,526,510
2019-05-10T16:00:00.0,512,529
2019-05-10T17:00:00.0,564,538
2019-05-10T18:00:00.0,565,543
2019-05-10T19:00:00.0,567,522
2019-05-10T20:00:00.0,579,492
2019-05-10T21:00:00.0,473,459
2019-05-10T22:00:00.0,415,427
2019-05-10T23:00:00.0,387,404
2019-05-11T00:00:00.0,330,310
2019-05-11T01:00:00.0,321,307
2019-05-11T02:00:00.0,412,392
2019-05-11T03:00:00.0,391,380
2019-05-11T04:00:00.0,360,344
2019-05-11T05:00:00.0,314,306
2019-05-11T06:00:00.0,315,302
2019-05-11T07:00:00.0,270,261
2019-05-11T08:00:00.0,252,240
2019-05-11T09:00:00.0,241,235
2019-05-11T10:00:00.0,237,233
2019-05-11T11:00:00.0,253,239
2019-05-11T12:00:00.0,284,267
2019-05-11T13:00:00.0,335,319
2019-05-11T14:00:00.0,431,390
2019-05-11T15:00:00.0,595,499
2019-05-11T16:00:00.0,624,615
2019-05-11T17:00:00.0,611,713
2019-05-11T18:00:00.0,691,790
2019-05-11T19:00:00.0,882,839
2019-05-11T20:00:00.0,994,877
2019-05-11T21:00:00.0,1030,907
2019-05-11T22:00:00.0,1040,931
2019-05-11T23:00:00.0,1073,950
2019-05-12T00:00:00.0,1081,1043
2019-05-12T01:00:00.0,1101,1063
2019-05-12T02:00:00.0,1105,1064
2019-05-12T03:00:00.0,1098,1064
2019-05-12T04:00:00.0,1098,1065
2019-05-12T05:00:00.0,1093,1062
2019-05-12T06:00:00.0,1078,1058
2019-05-12T07:00:00.0,994,967
2019-05-12T08:00:00.0,844,827
2019-05-12T09:00:00.0,836,757
2019-05-12T10:00:00.0,806,764
2019-05-12T11:00:00.0,749,743
2019-05-12T12:00:00.0,751,706
2019-05-12T13:00:00.0,644,664
2019-05-12T14:00:00.0,558,546
2019-05-12T15:00:00.0,567,550
2019-05-12T16:00:00.0,633,669
2019-05-12T17:00:00.0,695,670
2019-05-12T18:00:00.0,717,671
2019-05-12T19:00:00.0,708,671
2019-05-12T20:00:00.0,695,670
2019-05-12T21:00:00.0,672,668
2019-05-12T22:00:00.0,643,665
2019-05-12T23:00:00.0,722,662
2019-05-13T00:00:00.0,764,743
2019-05-13T01:00:00.0,710,694
2019-05-13T02:00:00.0,750,730
2019-05-13T03:00:00.0,757,746
2019-05-13T04:00:00.0,676,660
2019-05-13T05:00:00.0,626,614
2019-05-13T06:00:00.0,589,577
2019-05-13T07:00:00.0,582,575
2019-05-13T08:00:00.0,531,575
2019-05-13T09:00:00.0,442,556
2019-05-13T10:00:00.0,392,522
2019-05-13T11:00:00.0,360,498
2019-05-13T12:00:00.0,316,478
2019-05-13T13:00:00.0,403,464
2019-05-13T14:00:00.0,418,464
2019-05-13T15:00:00.0,443,475
2019-05-13T16:00:00.0,552,500
2019-05-13T17:00:00.0,548,528
2019-05-13T18:00:00.0,558,546
2019-05-13T19:00:00.0,584,538
2019-05-13T20:00:00.0,575,489
2019-05-13T21:00:00.0,488,413
2019-05-13T22:00:00.0,382,331
2019-05-13T23:00:00.0,272,248
2019-05-14T00:00:00.0,185,185
2019-05-14T01:00:00.0,121,117
2019-05-14T02:00:00.0,54,47
2019-05-14T03:00:00.0,49,45
2019-05-14T04:00:00.0,49,46
2019-05-14T05:00:00.0,44,42
2019-05-14T06:00:00.0,36,36
2019-05-14T07:00:00.0,13,13
2019-05-14T08:00:00.0,2,4
2019-05-14T09:00:00.0,1,2
2019-05-14T10:00:00.0,0,0
2019-05-14T11:00:00.0,1,0
2019-05-14T12:00:00.0,0,0
2019-05-14T13:00:00.0,0,0
2019-05-14T14:00:00.0,1,0
2019-05-14T15:00:00.0,2,2
2019-05-14T16:00:00.0,3,2
2019-05-14T17:00:00.0,20,6
2019-05-14T18:00:00.0,49,9
2019-05-14T19:00:00.0,48,10
2019-05-14T20:00:00.0,27,11
2019-05-14T21:00:00.0,17,9
2019-05-14T22:00:00.0,15,6
2019-05-14T23:00:00.0,2,3
2019-05-15T00:00:00.0,0,0
2019-05-15T01:00:00.0,0,0
2019-05-15T02:00:00.0,0,0
2019-05-15T03:00:00.0,0,0
2019-05-15T04:00:00.0,0,0
2019-05-15T05:00:00.0,0,0
2019-05-15T06:00:00.0,0,0
2019-05-15T07:00:00.0,0,0
2019-05-15T08:00:00.0,1,4
2019-05-15T09:00:00.0,3,1
2019-05-15T10:00:00.0,1,0
2019-05-15T11:00:00.0,7,2
2019-05-15T12:00:00.0,23,6
2019-05-15T13:00:00.0,35,16
2019-05-15T14:00:00.0,56,33
2019-05-15T15:00:00.0,76,67
2019-05-15T16:00:00.0,102,116
2019-05-15T17:00:00.0,159,178
2019-05-15T18:00:00.0,231,246
2019-05-15T19:00:00.0,242,306
2019-05-15T20:00:00.0,264,342
2019-05-15T21:00:00.0,324,342
2019-05-15T22:00:00.0,336,308
2019-05-15T23:00:00.0,225,264
2019-05-16T00:00:00.0,179,174
2019-05-16T01:00:00.0,151,148
2019-05-16T02:00:00.0,123,124
2019-05-16T03:00:00.0,83,80
2019-05-16T04:00:00.0,150,149
2019-05-16T05:00:00.0,212,199
2019-05-16T06:00:00.0,374,344
2019-05-16T07:00:00.0,446,449
2019-05-16T08:00:00.0,320,394
2019-05-16T09:00:00.0,285,389
2019-05-16T10:00:00.0,352,335
2019-05-16T11:00:00.0,497,345
2019-05-16T12:00:00.0,446,357
2019-05-16T13:00:00.0,381,357
2019-05-16T14:00:00.0,334,353
2019-05-16T15:00:00.0,313,365
2019-05-16T16:00:00.0,262,416
2019-05-16T17:00:00.0,385,487
2019-05-16T18:00:00.0,441,599
2019-05-16T19:00:00.0,506,734
2019-05-16T20:00:00.0,752,833
2019-05-16T21:00:00.0,871,906
2019-05-16T22:00:00.0,841,952
2019-05-16T23:00:00.0,876,957
2019-05-17T00:00:00.0,863,866
2019-05-17T01:00:00.0,637,649
2019-05-17T02:00:00.0,484,477
2019-05-17T03:00:00.0,644,599
2019-05-17T04:00:00.0,910,896
2019-05-17T05:00:00.0,872,884
2019-05-17T06:00:00.0,821,812
2019-05-17T07:00:00.0,908,892
2019-05-17T08:00:00.0,862,865
2019-05-17T09:00:00.0,909,828
2019-05-17T10:00:00.0,888,788
2019-05-17T11:00:00.0,816,752
2019-05-17T12:00:00.0,797,739
2019-05-17T13:00:00.0,801,750
2019-05-17T14:00:00.0,748,774
2019-05-17T15:00:00.0,856,799
2019-05-17T16:00:00.0,809,804
2019-05-17T17:00:00.0,700,795
2019-05-17T18:00:00.0,651,781
2019-05-17T19:00:00.0,593,736
2019-05-17T20:00:00.0,506,658
2019-05-17T21:00:00.0,395,573
2019-05-17T22:00:00.0,378,501
2019-05-17T23:00:00.0,311,424
2019-05-18T00:00:00.0,241,233
2019-05-18T01:00:00.0,245,232
2019-05-18T02:00:00.0,300,294
2019-05-18T03:00:00.0,282,279
2019-05-18T04:00:00.0,224,218
2019-05-18T05:00:00.0,182,177
2019-05-18T06:00:00.0,182,169
2019-05-18T07:00:00.0,171,162
2019-05-18T08:00:00.0,177,200
2019-05-18T09:00:00.0,165,203
2019-05-18T10:00:00.0,157,190
2019-05-18T11:00:00.0,167,173
2019-05-18T12:00:00.0,141,150
2019-05-18T13:00:00.0,147,126
2019-05-18T14:00:00.0,211,104
2019-05-18T15:00:00.0,263,93
2019-05-18T16:00:00.0,323,95
2019-05-18T17:00:00.0,395,117
2019-05-18T18:00:00.0,384,164
2019-05-18T19:00:00.0,395,223
2019-05-18T20:00:00.0,453,260
2019-05-18T21:00:00.0,513,280
2019-05-18T22:00:00.0,470,297
2019-05-18T23:00:00.0,367,310
2019-05-19T00:00:00.0,307,298
2019-05-19T01:00:00.0,264,259
2019-05-19T02:00:00.0,192,183
2019-05-19T03:00:00.0,184,181
2019-05-19T04:00:00.0,241,227
2019-05-19T05:00:00.0,262,248
2019-05-19T06:00:00.0,237,226
2019-05-19T07:00:00.0,217,218
2019-05-19T08:00:00.0,203,152
2019-05-19T09:00:00.0,156,119
2019-05-19T10:00:00.0,86,92
2019-05-19T11:00:00.0,50,76
2019-05-19T12:00:00.0,25,69
2019-05-19T13:00:00.0,30,66
2019-05-19T14:00:00.0,17,67
2019-05-19T15:00:00.0,25,73
2019-05-19T16:00:00.0,52,93
2019-05-19T17:00:00.0,109,127
2019-05-19T18:00:00.0,179,174
2019-05-19T19:00:00.0,241,227
2019-05-19T20:00:00.0,303,268
2019-05-19T21:00:00.0,326,292
2019-05-19T22:00:00.0,157,300
2019-05-19T23:00:00.0,80,285
2019-05-20T00:00:00.0,87,52
2019-05-20T01:00:00.0,106,59
2019-05-20T02:00:00.0,98,68
2019-05-20T03:00:00.0,45,51
2019-05-20T04:00:00.0,73,45
2019-05-20T05:00:00.0,78,43
2019-05-20T06:00:00.0,38,35
2019-05-20T07:00:00.0,50,49
2019-05-20T08:00:00.0,83,51
2019-05-20T09:00:00.0,90,34
2019-05-20T10:00:00.0,74,22
2019-05-20T11:00:00.0,13,22
2019-05-20T12:00:00.0,6,24
2019-05-20T13:00:00.0,8,34
2019-05-20T14:00:00.0,8,58
2019-05-20T15:00:00.0,27,101
2019-05-20T16:00:00.0,124,158
2019-05-20T17:00:00.0,308,210
2019-05-20T18:00:00.0,356,246
2019-05-20T19:00:00.0,402,264
2019-05-20T20:00:00.0,382,287
2019-05-20T21:00:00.0,441,320
2019-05-20T22:00:00.0,430,340
2019-05-20T23:00:00.0,315,346
2019-05-21T00:00:00.0,175,175
2019-05-21T01:00:00.0,183,166
2019-05-21T02:00:00.0,277,247
2019-05-21T03:00:00.0,361,335
2019-05-21T04:00:00.0,398,372
2019-05-21T05:00:00.0,363,355
2019-05-21T06:00:00.0,326,321
2019-05-21T07:00:00.0,281,266
2019-05-21T08:00:00.0,276,339
2019-05-21T09:00:00.0,267,363
2019-05-21T10:00:00.0,284,361
2019-05-21T11:00:00.0,290,357
2019-05-21T12:00:00.0,286,352
2019-05-21T13:00:00.0,319,348
2019-05-21T14:00:00.0,389,353
2019-05-21T15:00:00.0,357,369
2019-05-21T16:00:00.0,378,395
2019-05-21T17:00:00.0,446,417
2019-05-21T18:00:00.0,497,433
2019-05-21T19:00:00.0,445,442
2019-05-21T20:00:00.0,387,438
2019-05-21T21:00:00.0,410,432
2019-05-21T22:00:00.0,410,436
2019-05-21T23:00:00.0,460,439
2019-05-22T00:00:00.0,472,453
2019-05-22T01:00:00.0,471,449
2019-05-22T02:00:00.0,472,453
2019-05-22T03:00:00.0,468,443
2019-05-22T04:00:00.0,474,445
2019-05-22T05:00:00.0,488,456
2019-05-22T06:00:00.0,525,490
2019-05-22T07:00:00.0,560,530
2019-05-22T08:00:00.0,542,537
2019-05-22T09:00:00.0,472,484
2019-05-22T10:00:00.0,538,426
2019-05-22T11:00:00.0,572,438
2019-05-22T12:00:00.0,552,450
2019-05-22T13:00:00.0,525,460
2019-05-22T14:00:00.0,539,468
2019-05-22T15:00:00.0,559,475
2019-05-22T16:00:00.0,612,479
2019-05-22T17:00:00.0,571,464
2019-05-22T18:00:00.0,524,435
2019-05-22T19:00:00.0,479,406
2019-05-22T20:00:00.0,481,390
2019-05-22T21:00:00.0,428,395
2019-05-22T22:00:00.0,475,409
2019-05-22T23:00:00.0,438,406
2019-05-23T00:00:00.0,441,427
2019-05-23T01:00:00.0,332,340
2019-05-23T02:00:00.0,270,258
2019-05-23T03:00:00.0,292,278
2019-05-23T04:00:00.0,334,314
2019-05-23T05:00:00.0,416,390
2019-05-23T06:00:00.0,479,462
2019-05-23T07:00:00.0,549,541
2019-05-23T08:00:00.0,459,526
2019-05-23T09:00:00.0,555,538
2019-05-23T10:00:00.0,634,552
2019-05-23T11:00:00.0,584,568
2019-05-23T12:00:00.0,565,564
2019-05-23T13:00:00.0,578,553
2019-05-23T14:00:00.0,526,553
2019-05-23T15:00:00.0,507,567
2019-05-23T16:00:00.0,549,576
2019-05-23T17:00:00.0,556,563
2019-05-23T18:00:00.0,517,542
2019-05-23T19:00:00.0,537,516
2019-05-23T20:00:00.0,600,485
2019-05-23T21:00:00.0,629,471
2019-05-23T22:00:00.0,609,478
2019-05-23T23:00:00.0,546,506
2019-05-24T00:00:00.0,606,595
2019-05-24T01:00:00.0,721,704
2019-05-24T02:00:00.0,811,794
2019-05-24T03:00:00.0,853,835
2019-05-24T04:00:00.0,900,881
2019-05-24T05:00:00.0,1005,987
2019-05-24T06:00:00.0,1001,987
2019-05-24T07:00:00.0,891,894
2019-05-24T08:00:00.0,844,881
2019-05-24T09:00:00.0,734,871
2019-05-24T10:00:00.0,838,860
2019-05-24T11:00:00.0,795,880
2019-05-24T12:00:00.0,819,906
2019-05-24T13:00:00.0,928,914
2019-05-24T14:00:00.0,920,892
2019-05-24T15:00:00.0,923,860
2019-05-24T16:00:00.0,954,837
2019-05-24T17:00:00.0,898,804
2019-05-24T18:00:00.0,772,782
2019-05-24T19:00:00.0,712,767
2019-05-24T20:00:00.0,716,760
2019-05-24T21:00:00.0,700,761
2019-05-24T22:00:00.0,671,770
2019-05-24T23:00:00.0,666,793
2019-05-25T00:00:00.0,730,726
2019-05-25T01:00:00.0,767,748
2019-05-25T02:00:00.0,787,772
2019-05-25T03:00:00.0,831,791
2019-05-25T04:00:00.0,829,800
2019-05-25T05:00:00.0,756,740
2019-05-25T06:00:00.0,674,665
2019-05-25T07:00:00.0,618,608
2019-05-25T08:00:00.0,578,532
2019-05-25T09:00:00.0,551,511
2019-05-25T10:00:00.0,526,506
2019-05-25T11:00:00.0,453,500
2019-05-25T12:00:00.0,386,518
2019-05-25T13:00:00.0,423,567
2019-05-25T14:00:00.0,605,657
2019-05-25T15:00:00.0,758,774
2019-05-25T16:00:00.0,771,877
2019-05-25T17:00:00.0,904,933
2019-05-25T18:00:00.0,884,949
2019-05-25T19:00:00.0,777,937
2019-05-25T20:00:00.0,789,907
2019-05-25T21:00:00.0,744,871
2019-05-25T22:00:00.0,800,830
2019-05-25T23:00:00.0,803,800
2019-05-26T00:00:00.0,787,757
2019-05-26T01:00:00.0,734,712
2019-05-26T02:00:00.0,768,735
2019-05-26T03:00:00.0,878,835
2019-05-26T04:00:00.0,1002,978
2019-05-26T05:00:00.0,1025,986
2019-05-26T06:00:00.0,1e3,990
2019-05-26T07:00:00.0,733,735
2019-05-26T08:00:00.0,525,589
2019-05-26T09:00:00.0,365,448
2019-05-26T10:00:00.0,285,339
2019-05-26T11:00:00.0,299,264
2019-05-26T12:00:00.0,327,215
2019-05-26T13:00:00.0,337,185
2019-05-26T14:00:00.0,199,156
2019-05-26T15:00:00.0,168,130
2019-05-26T16:00:00.0,164,101
2019-05-26T17:00:00.0,136,75
2019-05-26T18:00:00.0,104,70
2019-05-26T19:00:00.0,87,88
2019-05-26T20:00:00.0,164,121
2019-05-26T21:00:00.0,466,173
2019-05-26T22:00:00.0,632,238
2019-05-26T23:00:00.0,673,300
2019-05-27T00:00:00.0,538,539
2019-05-27T01:00:00.0,255,246
2019-05-27T02:00:00.0,121,116
2019-05-27T03:00:00.0,166,129
2019-05-27T04:00:00.0,162,137
2019-05-27T05:00:00.0,530,449
2019-05-27T06:00:00.0,719,702
2019-05-27T07:00:00.0,812,785
2019-05-27T08:00:00.0,772,767
2019-05-27T09:00:00.0,732,727
2019-05-27T10:00:00.0,760,668
2019-05-27T11:00:00.0,732,668
2019-05-27T12:00:00.0,731,687
2019-05-27T13:00:00.0,831,721
2019-05-27T14:00:00.0,919,755
2019-05-27T15:00:00.0,951,790
2019-05-27T16:00:00.0,936,835
2019-05-27T17:00:00.0,970,900
2019-05-27T18:00:00.0,864,935
2019-05-27T19:00:00.0,801,928
2019-05-27T20:00:00.0,743,855
2019-05-27T21:00:00.0,674,802
2019-05-27T22:00:00.0,624,788
2019-05-27T23:00:00.0,533,783
2019-05-28T00:00:00.0,642,582
2019-05-28T01:00:00.0,643,627
2019-05-28T02:00:00.0,546,525
2019-05-28T03:00:00.0,489,486
2019-05-28T04:00:00.0,598,567
2019-05-28T05:00:00.0,670,646
2019-05-28T06:00:00.0,633,633
2019-05-28T07:00:00.0,587,568
2019-05-28T08:00:00.0,557,542
2019-05-28T09:00:00.0,516,496
2019-05-28T10:00:00.0,479,470
2019-05-28T11:00:00.0,424,443
2019-05-28T12:00:00.0,427,431
2019-05-28T13:00:00.0,409,445
2019-05-28T14:00:00.0,451,498
2019-05-28T15:00:00.0,497,595
2019-05-28T16:00:00.0,595,692
2019-05-28T17:00:00.0,742,776
2019-05-28T18:00:00.0,740,833
2019-05-28T19:00:00.0,823,870
2019-05-28T20:00:00.0,878,873
2019-05-28T21:00:00.0,888,851
2019-05-28T22:00:00.0,883,820
2019-05-28T23:00:00.0,868,797
2019-05-29T00:00:00.0,813,802
2019-05-29T01:00:00.0,725,701
2019-05-29T02:00:00.0,742,723
2019-05-29T03:00:00.0,706,689
2019-05-29T04:00:00.0,723,702
2019-05-29T05:00:00.0,667,654
2019-05-29T06:00:00.0,611,604
2019-05-29T07:00:00.0,601,596
2019-05-29T08:00:00.0,571,553
2019-05-29T09:00:00.0,457,444
2019-05-29T10:00:00.0,297,340
2019-05-29T11:00:00.0,223,260
2019-05-29T12:00:00.0,167,208
2019-05-29T13:00:00.0,162,185
2019-05-29T14:00:00.0,124,189
2019-05-29T15:00:00.0,114,203
2019-05-29T16:00:00.0,105,218
2019-05-29T17:00:00.0,151,226
2019-05-29T18:00:00.0,182,236
2019-05-29T19:00:00.0,168,263
2019-05-29T20:00:00.0,209,319
2019-05-29T21:00:00.0,329,424
2019-05-29T22:00:00.0,538,564
2019-05-29T23:00:00.0,649,704
2019-05-30T00:00:00.0,724,681
2019-05-30T01:00:00.0,728,678
2019-05-30T02:00:00.0,958,888
2019-05-30T03:00:00.0,1011,963
2019-05-30T04:00:00.0,1048,978
2019-05-30T05:00:00.0,1068,981
2019-05-30T06:00:00.0,1171,1071
2019-05-30T07:00:00.0,1183,1079
2019-05-30T08:00:00.0,1219,1097
2019-05-30T09:00:00.0,1216,1117
2019-05-30T10:00:00.0,1214,1113
2019-05-30T11:00:00.0,1237,1105
2019-05-30T12:00:00.0,1246,1093
2019-05-30T13:00:00.0,1202,1082
2019-05-30T14:00:00.0,1219,1073
2019-05-30T15:00:00.0,1237,1070
2019-05-30T16:00:00.0,1119,1072
2019-05-30T17:00:00.0,1104,1072
2019-05-30T18:00:00.0,1070,1046
2019-05-30T19:00:00.0,1027,988
2019-05-30T20:00:00.0,952,902
2019-05-30T21:00:00.0,745,804
2019-05-30T22:00:00.0,543,703
2019-05-30T23:00:00.0,438,603
2019-05-31T00:00:00.0,339,337
2019-05-31T01:00:00.0,313,295
2019-05-31T02:00:00.0,206,211
2019-05-31T03:00:00.0,143,145
2019-05-31T04:00:00.0,150,141
2019-05-31T05:00:00.0,144,138
2019-05-31T06:00:00.0,142,127
2019-05-31T07:00:00.0,164,155
2019-05-31T08:00:00.0,113,154
2019-05-31T09:00:00.0,79,136
2019-05-31T10:00:00.0,72,68
2019-05-31T11:00:00.0,42,32
2019-05-31T12:00:00.0,26,17
2019-05-31T13:00:00.0,12,7
2019-05-31T14:00:00.0,9,1
2019-05-31T15:00:00.0,4,2
2019-05-31T16:00:00.0,4,7
2019-05-31T17:00:00.0,6,19
2019-05-31T18:00:00.0,17,46
2019-05-31T19:00:00.0,33,82
2019-05-31T20:00:00.0,78,126
