time,gen,forecast_day_ahead
2019-06-14T16:00:00.0,228,349
2019-06-14T17:00:00.0,227,328
2019-06-14T18:00:00.0,238,331
2019-06-14T19:00:00.0,213,350
2019-06-14T20:00:00.0,161,387
2019-06-14T21:00:00.0,193,429
2019-06-14T22:00:00.0,263,517
2019-06-14T23:00:00.0,241,622
2019-06-15T00:00:00.0,284,307
2019-06-15T01:00:00.0,204,231
2019-06-15T02:00:00.0,167,176
2019-06-15T03:00:00.0,154,183
2019-06-15T04:00:00.0,234,237
2019-06-15T05:00:00.0,376,347
2019-06-15T06:00:00.0,478,462
2019-06-15T07:00:00.0,416,443
2019-06-15T08:00:00.0,334,333
2019-06-15T09:00:00.0,406,577
2019-06-15T10:00:00.0,608,689
2019-06-15T11:00:00.0,733,798
2019-06-15T12:00:00.0,676,957
2019-06-15T13:00:00.0,782,1111
2019-06-15T14:00:00.0,912,1265
2019-06-15T15:00:00.0,1107,1408
2019-06-15T16:00:00.0,920,1508
2019-06-15T17:00:00.0,833,1477
2019-06-15T18:00:00.0,841,1369
2019-06-15T19:00:00.0,825,1195
2019-06-15T20:00:00.0,609,966
2019-06-15T21:00:00.0,466,741
2019-06-15T22:00:00.0,406,603
2019-06-15T23:00:00.0,510,556
2019-06-16T00:00:00.0,716,721
2019-06-16T01:00:00.0,641,645
2019-06-16T02:00:00.0,771,790
2019-06-16T03:00:00.0,731,780
2019-06-16T04:00:00.0,705,731
2019-06-16T05:00:00.0,705,709
2019-06-16T06:00:00.0,559,609
2019-06-16T07:00:00.0,558,548
2019-06-16T08:00:00.0,699,642
2019-06-16T09:00:00.0,907,727
2019-06-16T10:00:00.0,977,797
2019-06-16T11:00:00.0,904,845
2019-06-16T12:00:00.0,830,885
2019-06-16T13:00:00.0,843,892
2019-06-16T14:00:00.0,875,897
2019-06-16T15:00:00.0,933,872
2019-06-16T16:00:00.0,942,843
2019-06-16T17:00:00.0,857,789
2019-06-16T18:00:00.0,564,721
2019-06-16T19:00:00.0,415,632
2019-06-16T20:00:00.0,348,516
2019-06-16T21:00:00.0,245,404
2019-06-16T22:00:00.0,221,364
2019-06-16T23:00:00.0,221,371
2019-06-17T00:00:00.0,238,241
2019-06-17T01:00:00.0,265,244
2019-06-17T02:00:00.0,286,278
2019-06-17T03:00:00.0,319,316
2019-06-17T04:00:00.0,317,324
2019-06-17T05:00:00.0,313,305
2019-06-17T06:00:00.0,279,279
2019-06-17T07:00:00.0,444,429
2019-06-17T08:00:00.0,706,608
2019-06-17T09:00:00.0,851,743
2019-06-17T10:00:00.0,829,846
2019-06-17T11:00:00.0,926,904
2019-06-17T12:00:00.0,1123,991
2019-06-17T13:00:00.0,1092,1022
2019-06-17T14:00:00.0,1055,991
2019-06-17T15:00:00.0,952,932
2019-06-17T16:00:00.0,802,863
2019-06-17T17:00:00.0,614,736
2019-06-17T18:00:00.0,498,564
2019-06-17T19:00:00.0,364,387
2019-06-17T20:00:00.0,183,247
2019-06-17T21:00:00.0,114,188
2019-06-17T22:00:00.0,160,221
2019-06-17T23:00:00.0,270,309
2019-06-18T00:00:00.0,464,485
2019-06-18T01:00:00.0,644,633
2019-06-18T02:00:00.0,827,830
2019-06-18T03:00:00.0,902,890
2019-06-18T04:00:00.0,860,881
2019-06-18T05:00:00.0,688,717
2019-06-18T06:00:00.0,530,538
2019-06-18T07:00:00.0,424,431
2019-06-18T08:00:00.0,376,411
2019-06-18T09:00:00.0,321,411
2019-06-18T10:00:00.0,226,433
2019-06-18T11:00:00.0,165,430
2019-06-18T12:00:00.0,186,424
2019-06-18T13:00:00.0,228,420
2019-06-18T14:00:00.0,309,428
2019-06-18T15:00:00.0,349,415
2019-06-18T16:00:00.0,271,385
2019-06-18T17:00:00.0,187,333
2019-06-18T18:00:00.0,119,259
2019-06-18T19:00:00.0,79,179
2019-06-18T20:00:00.0,43,123
2019-06-18T21:00:00.0,52,92
2019-06-18T22:00:00.0,52,78
2019-06-18T23:00:00.0,46,77
2019-06-19T00:00:00.0,31,29
2019-06-19T01:00:00.0,16,27
2019-06-19T02:00:00.0,10,31
2019-06-19T03:00:00.0,19,46
2019-06-19T04:00:00.0,38,65
2019-06-19T05:00:00.0,60,72
2019-06-19T06:00:00.0,91,84
2019-06-19T07:00:00.0,84,105
2019-06-19T08:00:00.0,76,143
2019-06-19T09:00:00.0,88,185
2019-06-19T10:00:00.0,83,216
2019-06-19T11:00:00.0,103,252
2019-06-19T12:00:00.0,201,313
2019-06-19T13:00:00.0,361,376
2019-06-19T14:00:00.0,496,414
2019-06-19T15:00:00.0,599,439
2019-06-19T16:00:00.0,725,485
2019-06-19T17:00:00.0,1041,532
2019-06-19T18:00:00.0,874,538
2019-06-19T19:00:00.0,491,560
2019-06-19T20:00:00.0,388,592
2019-06-19T21:00:00.0,352,558
2019-06-19T22:00:00.0,313,552
2019-06-19T23:00:00.0,335,503
2019-06-20T00:00:00.0,360,368
2019-06-20T01:00:00.0,293,309
2019-06-20T02:00:00.0,262,260
2019-06-20T03:00:00.0,233,224
2019-06-20T04:00:00.0,201,197
2019-06-20T05:00:00.0,141,152
2019-06-20T06:00:00.0,79,91
2019-06-20T07:00:00.0,77,72
2019-06-20T08:00:00.0,102,99
2019-06-20T09:00:00.0,111,103
2019-06-20T10:00:00.0,126,136
2019-06-20T11:00:00.0,240,215
2019-06-20T12:00:00.0,408,337
2019-06-20T13:00:00.0,632,444
2019-06-20T14:00:00.0,849,532
2019-06-20T15:00:00.0,845,633
2019-06-20T16:00:00.0,650,708
2019-06-20T17:00:00.0,624,712
2019-06-20T18:00:00.0,751,684
2019-06-20T19:00:00.0,540,604
2019-06-20T20:00:00.0,335,470
2019-06-20T21:00:00.0,204,348
2019-06-20T22:00:00.0,209,302
2019-06-20T23:00:00.0,227,304
2019-06-21T00:00:00.0,244,214
2019-06-21T01:00:00.0,229,199
2019-06-21T02:00:00.0,222,217
2019-06-21T03:00:00.0,219,230
2019-06-21T04:00:00.0,207,191
2019-06-21T05:00:00.0,191,201
2019-06-21T06:00:00.0,167,207
2019-06-21T07:00:00.0,131,141
2019-06-21T08:00:00.0,196,232
2019-06-21T09:00:00.0,257,340
2019-06-21T10:00:00.0,308,442
2019-06-21T11:00:00.0,376,564
2019-06-21T12:00:00.0,523,689
2019-06-21T13:00:00.0,611,818
2019-06-21T14:00:00.0,744,953
2019-06-21T15:00:00.0,927,1083
2019-06-21T16:00:00.0,1131,1204
2019-06-21T17:00:00.0,1138,1258
2019-06-21T18:00:00.0,1078,1236
2019-06-21T19:00:00.0,895,1154
2019-06-21T20:00:00.0,640,978
2019-06-21T21:00:00.0,499,769
2019-06-21T22:00:00.0,462,683
2019-06-21T23:00:00.0,475,652
2019-06-22T00:00:00.0,477,499
2019-06-22T01:00:00.0,445,425
2019-06-22T02:00:00.0,491,491
2019-06-22T03:00:00.0,460,462
2019-06-22T04:00:00.0,494,492
2019-06-22T05:00:00.0,465,486
2019-06-22T06:00:00.0,371,373
2019-06-22T07:00:00.0,295,272
2019-06-22T08:00:00.0,329,327
2019-06-22T09:00:00.0,291,472
2019-06-22T10:00:00.0,362,396
2019-06-22T11:00:00.0,311,346
2019-06-22T12:00:00.0,264,323
2019-06-22T13:00:00.0,255,293
2019-06-22T14:00:00.0,259,284
2019-06-22T15:00:00.0,250,312
2019-06-22T16:00:00.0,251,332
2019-06-22T17:00:00.0,233,316
2019-06-22T18:00:00.0,217,276
2019-06-22T19:00:00.0,155,237
2019-06-22T20:00:00.0,144,195
2019-06-22T21:00:00.0,155,166
2019-06-22T22:00:00.0,181,172
2019-06-22T23:00:00.0,188,174
2019-06-23T00:00:00.0,195,178
2019-06-23T01:00:00.0,207,196
2019-06-23T02:00:00.0,172,184
2019-06-23T03:00:00.0,182,175
2019-06-23T04:00:00.0,190,184
2019-06-23T05:00:00.0,175,184
2019-06-23T06:00:00.0,120,148
2019-06-23T07:00:00.0,58,76
2019-06-23T08:00:00.0,49,83
2019-06-23T09:00:00.0,82,105
2019-06-23T10:00:00.0,74,110
2019-06-23T11:00:00.0,51,109
2019-06-23T12:00:00.0,60,111
2019-06-23T13:00:00.0,88,111
2019-06-23T14:00:00.0,118,121
2019-06-23T15:00:00.0,137,145
2019-06-23T16:00:00.0,163,173
2019-06-23T17:00:00.0,161,197
2019-06-23T18:00:00.0,192,210
2019-06-23T19:00:00.0,221,221
2019-06-23T20:00:00.0,213,225
2019-06-23T21:00:00.0,242,238
2019-06-23T22:00:00.0,321,273
2019-06-23T23:00:00.0,362,289
2019-06-24T00:00:00.0,412,390
2019-06-24T01:00:00.0,477,466
2019-06-24T02:00:00.0,511,523
2019-06-24T03:00:00.0,568,583
2019-06-24T04:00:00.0,639,633
2019-06-24T05:00:00.0,645,650
2019-06-24T06:00:00.0,617,619
2019-06-24T07:00:00.0,500,521
2019-06-24T08:00:00.0,546,622
2019-06-24T09:00:00.0,652,648
2019-06-24T10:00:00.0,709,659
2019-06-24T11:00:00.0,604,650
2019-06-24T12:00:00.0,459,663
2019-06-24T13:00:00.0,420,686
2019-06-24T14:00:00.0,568,692
2019-06-24T15:00:00.0,576,720
2019-06-24T16:00:00.0,574,759
2019-06-24T17:00:00.0,638,773
2019-06-24T18:00:00.0,642,735
2019-06-24T19:00:00.0,654,676
2019-06-24T20:00:00.0,606,650
2019-06-24T21:00:00.0,589,675
2019-06-24T22:00:00.0,809,806
2019-06-24T23:00:00.0,1035,919
2019-06-25T00:00:00.0,1027,1031
2019-06-25T01:00:00.0,1087,1019
2019-06-25T02:00:00.0,1101,1116
2019-06-25T03:00:00.0,1117,1136
2019-06-25T04:00:00.0,1060,1104
2019-06-25T05:00:00.0,988,998
2019-06-25T06:00:00.0,896,904
2019-06-25T07:00:00.0,651,676
2019-06-25T08:00:00.0,477,598
2019-06-25T09:00:00.0,374,556
2019-06-25T10:00:00.0,303,532
2019-06-25T11:00:00.0,267,523
2019-06-25T12:00:00.0,275,539
2019-06-25T13:00:00.0,343,541
2019-06-25T14:00:00.0,396,519
2019-06-25T15:00:00.0,333,489
2019-06-25T16:00:00.0,240,418
2019-06-25T17:00:00.0,151,337
2019-06-25T18:00:00.0,95,270
2019-06-25T19:00:00.0,90,217
2019-06-25T20:00:00.0,103,195
2019-06-25T21:00:00.0,104,219
2019-06-25T22:00:00.0,139,290
2019-06-25T23:00:00.0,184,325
2019-06-26T00:00:00.0,200,188
2019-06-26T01:00:00.0,163,181
2019-06-26T02:00:00.0,120,148
2019-06-26T03:00:00.0,105,129
2019-06-26T04:00:00.0,106,125
2019-06-26T05:00:00.0,116,146
2019-06-26T06:00:00.0,186,162
2019-06-26T07:00:00.0,220,251
2019-06-26T08:00:00.0,379,360
2019-06-26T09:00:00.0,613,566
2019-06-26T10:00:00.0,750,774
2019-06-26T11:00:00.0,842,922
2019-06-26T12:00:00.0,878,1038
2019-06-26T13:00:00.0,966,1111
2019-06-26T14:00:00.0,1114,1246
2019-06-26T15:00:00.0,1390,1518
2019-06-26T16:00:00.0,1742,1755
2019-06-26T17:00:00.0,1745,1904
2019-06-26T18:00:00.0,1829,1986
2019-06-26T19:00:00.0,1812,1944
2019-06-26T20:00:00.0,1806,1847
2019-06-26T21:00:00.0,1783,1779
2019-06-26T22:00:00.0,1831,1927
2019-06-26T23:00:00.0,1841,2052
2019-06-27T00:00:00.0,2007,1950
2019-06-27T01:00:00.0,2080,2179
2019-06-27T02:00:00.0,2149,2127
2019-06-27T03:00:00.0,2132,1868
2019-06-27T04:00:00.0,2066,1836
2019-06-27T05:00:00.0,1968,1726
2019-06-27T06:00:00.0,1878,1626
2019-06-27T07:00:00.0,1763,1612
2019-06-27T08:00:00.0,1712,1595
2019-06-27T09:00:00.0,1655,1535
2019-06-27T10:00:00.0,1584,1401
2019-06-27T11:00:00.0,1542,1385
2019-06-27T12:00:00.0,1372,1376
2019-06-27T13:00:00.0,1298,1211
2019-06-27T14:00:00.0,1269,1100
2019-06-27T15:00:00.0,1103,1034
2019-06-27T16:00:00.0,952,961
2019-06-27T17:00:00.0,912,867
2019-06-27T18:00:00.0,914,823
2019-06-27T19:00:00.0,834,759
2019-06-27T20:00:00.0,755,646
2019-06-27T21:00:00.0,565,574
2019-06-27T22:00:00.0,497,592
2019-06-27T23:00:00.0,547,586
2019-06-28T00:00:00.0,555,548
2019-06-28T01:00:00.0,520,531
2019-06-28T02:00:00.0,442,449
2019-06-28T03:00:00.0,434,422
2019-06-28T04:00:00.0,385,410
2019-06-28T05:00:00.0,363,341
2019-06-28T06:00:00.0,308,297
2019-06-28T07:00:00.0,290,278
2019-06-28T08:00:00.0,233,307
2019-06-28T09:00:00.0,186,283
2019-06-28T10:00:00.0,213,273
2019-06-28T11:00:00.0,199,272
2019-06-28T12:00:00.0,206,297
2019-06-28T13:00:00.0,283,321
2019-06-28T14:00:00.0,304,333
2019-06-28T15:00:00.0,311,340
2019-06-28T16:00:00.0,353,345
2019-06-28T17:00:00.0,425,398
2019-06-28T18:00:00.0,452,468
2019-06-28T19:00:00.0,449,501
2019-06-28T20:00:00.0,517,463
2019-06-28T21:00:00.0,464,410
2019-06-28T22:00:00.0,475,432
2019-06-28T23:00:00.0,464,497
2019-06-29T00:00:00.0,552,568
2019-06-29T01:00:00.0,640,602
2019-06-29T02:00:00.0,750,721
2019-06-29T03:00:00.0,811,783
2019-06-29T04:00:00.0,766,800
2019-06-29T05:00:00.0,656,719
2019-06-29T06:00:00.0,639,661
2019-06-29T07:00:00.0,640,616
2019-06-29T08:00:00.0,698,700
2019-06-29T09:00:00.0,676,750
2019-06-29T10:00:00.0,463,780
2019-06-29T11:00:00.0,481,775
2019-06-29T12:00:00.0,499,774
2019-06-29T13:00:00.0,442,725
2019-06-29T14:00:00.0,476,695
2019-06-29T15:00:00.0,459,688
2019-06-29T16:00:00.0,513,663
2019-06-29T17:00:00.0,566,645
2019-06-29T18:00:00.0,456,577
2019-06-29T19:00:00.0,265,453
2019-06-29T20:00:00.0,185,343
2019-06-29T21:00:00.0,213,289
2019-06-29T22:00:00.0,280,290
2019-06-29T23:00:00.0,315,308
2019-06-30T00:00:00.0,300,316
2019-06-30T01:00:00.0,258,267
2019-06-30T02:00:00.0,362,329
2019-06-30T03:00:00.0,534,484
2019-06-30T04:00:00.0,659,638
2019-06-30T05:00:00.0,875,819
2019-06-30T06:00:00.0,993,995
2019-06-30T07:00:00.0,830,920
2019-06-30T08:00:00.0,692,881
2019-06-30T09:00:00.0,715,1033
2019-06-30T10:00:00.0,1049,1288
2019-06-30T11:00:00.0,1454,1481
2019-06-30T12:00:00.0,1630,1652
2019-06-30T13:00:00.0,1939,1770
2019-06-30T14:00:00.0,1855,1884
2019-06-30T15:00:00.0,1774,1921
2019-06-30T16:00:00.0,2019,2175
2019-06-30T17:00:00.0,2113,2152
2019-06-30T18:00:00.0,1751,1975
2019-06-30T19:00:00.0,1712,1688
2019-06-30T20:00:00.0,1614,1389
2019-06-30T21:00:00.0,1401,1163
2019-06-30T22:00:00.0,1240,1130
2019-06-30T23:00:00.0,1075,1183
2019-07-01T00:00:00.0,1133,1187
2019-07-01T01:00:00.0,1249,1247
2019-07-01T02:00:00.0,1294,1280
2019-07-01T03:00:00.0,1359,1325
2019-07-01T04:00:00.0,1346,1339
2019-07-01T05:00:00.0,1345,1311
2019-07-01T06:00:00.0,1039,1e3
2019-07-01T07:00:00.0,1120,1061
2019-07-01T08:00:00.0,1383,1425
2019-07-01T09:00:00.0,1622,1881
2019-07-01T10:00:00.0,1768,2031
2019-07-01T11:00:00.0,1901,2163
2019-07-01T12:00:00.0,1956,2387
2019-07-01T13:00:00.0,2151,2477
2019-07-01T14:00:00.0,2181,2545
2019-07-01T15:00:00.0,2178,2683
2019-07-01T16:00:00.0,2129,2679
2019-07-01T17:00:00.0,2400,2606
2019-07-01T18:00:00.0,2068,2467
2019-07-01T19:00:00.0,2033,2242
2019-07-01T20:00:00.0,1939,2042
2019-07-01T21:00:00.0,1891,1921
2019-07-01T22:00:00.0,1838,1967
2019-07-01T23:00:00.0,1871,2045
2019-07-02T00:00:00.0,2069,1998
2019-07-02T01:00:00.0,2043,1960
2019-07-02T02:00:00.0,2082,2033
2019-07-02T03:00:00.0,2161,2073
2019-07-02T04:00:00.0,2146,2082
2019-07-02T05:00:00.0,2116,2099
2019-07-02T06:00:00.0,2192,2066
2019-07-02T07:00:00.0,2349,2170
2019-07-02T08:00:00.0,2293,2198
2019-07-02T09:00:00.0,2365,2908
2019-07-02T10:00:00.0,2221,2927
2019-07-02T11:00:00.0,2270,2823
2019-07-02T12:00:00.0,2120,2822
2019-07-02T13:00:00.0,1952,2743
2019-07-02T14:00:00.0,2104,2683
2019-07-02T15:00:00.0,2030,2740
2019-07-02T16:00:00.0,2174,2718
2019-07-02T17:00:00.0,2261,2692
2019-07-02T18:00:00.0,2204,2609
2019-07-02T19:00:00.0,2112,2406
2019-07-02T20:00:00.0,1878,2104
2019-07-02T21:00:00.0,1679,1826
2019-07-02T22:00:00.0,1485,1712
2019-07-02T23:00:00.0,1270,1643
2019-07-03T00:00:00.0,1301,1293
2019-07-03T01:00:00.0,1150,1097
2019-07-03T02:00:00.0,1009,1e3
2019-07-03T03:00:00.0,1052,1022
2019-07-03T04:00:00.0,972,926
2019-07-03T05:00:00.0,859,840
2019-07-03T06:00:00.0,964,940
2019-07-03T07:00:00.0,1277,1228
2019-07-03T08:00:00.0,1515,1396
2019-07-03T09:00:00.0,1644,1677
2019-07-03T10:00:00.0,1591,1835
2019-07-03T11:00:00.0,1664,1917
2019-07-03T12:00:00.0,1743,2124
2019-07-03T13:00:00.0,1836,2225
2019-07-03T14:00:00.0,1896,2293
2019-07-03T15:00:00.0,1838,2458
2019-07-03T16:00:00.0,1874,2510
2019-07-03T17:00:00.0,1954,2515
2019-07-03T18:00:00.0,2015,2475
2019-07-03T19:00:00.0,1946,2289
2019-07-03T20:00:00.0,1797,2034
2019-07-03T21:00:00.0,1743,1838
2019-07-03T22:00:00.0,1695,1829
2019-07-03T23:00:00.0,1681,1822
2019-07-04T00:00:00.0,1657,1620
2019-07-04T01:00:00.0,1473,1421
2019-07-04T02:00:00.0,1395,1325
2019-07-04T03:00:00.0,1260,1231
2019-07-04T04:00:00.0,1049,1038
2019-07-04T05:00:00.0,1090,1015
2019-07-04T06:00:00.0,1375,1225
2019-07-04T07:00:00.0,1750,1604
2019-07-04T08:00:00.0,1970,2034
2019-07-04T09:00:00.0,1956,2262
2019-07-04T10:00:00.0,2156,2469
2019-07-04T11:00:00.0,2416,2499
2019-07-04T12:00:00.0,2384,2605
2019-07-04T13:00:00.0,2302,2606
2019-07-04T14:00:00.0,2281,2608
2019-07-04T15:00:00.0,2275,2707
2019-07-04T16:00:00.0,2620,2705
2019-07-04T17:00:00.0,2460,2644
2019-07-04T18:00:00.0,2039,2537
2019-07-04T19:00:00.0,2090,2358
2019-07-04T20:00:00.0,1952,2177
2019-07-04T21:00:00.0,2027,2060
2019-07-04T22:00:00.0,1876,2107
2019-07-04T23:00:00.0,1933,2090
2019-07-05T00:00:00.0,2020,1954
2019-07-05T01:00:00.0,1813,1745
2019-07-05T02:00:00.0,1551,1512
2019-07-05T03:00:00.0,1235,1178
2019-07-05T04:00:00.0,901,890
2019-07-05T05:00:00.0,669,633
2019-07-05T06:00:00.0,506,470
2019-07-05T07:00:00.0,433,409
2019-07-05T08:00:00.0,415,427
2019-07-05T09:00:00.0,349,440
2019-07-05T10:00:00.0,313,504
2019-07-05T11:00:00.0,439,570
2019-07-05T12:00:00.0,512,698
2019-07-05T13:00:00.0,658,794
2019-07-05T14:00:00.0,852,893
2019-07-05T15:00:00.0,1034,1032
2019-07-05T16:00:00.0,996,1106
2019-07-05T17:00:00.0,909,1131
2019-07-05T18:00:00.0,1002,1153
2019-07-05T19:00:00.0,1117,1088
2019-07-05T20:00:00.0,1014,941
2019-07-05T21:00:00.0,776,773
2019-07-05T22:00:00.0,576,736
2019-07-05T23:00:00.0,672,774
2019-07-06T00:00:00.0,766,701
2019-07-06T01:00:00.0,732,719
2019-07-06T02:00:00.0,728,685
2019-07-06T03:00:00.0,597,595
2019-07-06T04:00:00.0,423,443
2019-07-06T05:00:00.0,468,407
2019-07-06T06:00:00.0,681,600
2019-07-06T07:00:00.0,845,882
2019-07-06T08:00:00.0,914,1053
2019-07-06T09:00:00.0,923,1123
2019-07-06T10:00:00.0,1232,1295
2019-07-06T11:00:00.0,1624,1451
2019-07-06T12:00:00.0,1868,1744
2019-07-06T13:00:00.0,1936,1928
2019-07-06T14:00:00.0,1854,2117
2019-07-06T15:00:00.0,2288,2310
2019-07-06T16:00:00.0,2633,2375
2019-07-06T17:00:00.0,2785,2351
2019-07-06T18:00:00.0,2787,2321
2019-07-06T19:00:00.0,2595,2197
2019-07-06T20:00:00.0,2394,1987
2019-07-06T21:00:00.0,2160,1810
2019-07-06T22:00:00.0,1967,1841
2019-07-06T23:00:00.0,1838,1870
2019-07-07T00:00:00.0,1892,1837
2019-07-07T01:00:00.0,1803,1731
2019-07-07T02:00:00.0,1745,1659
2019-07-07T03:00:00.0,1709,1626
2019-07-07T04:00:00.0,1660,1575
2019-07-07T05:00:00.0,1575,1515
2019-07-07T06:00:00.0,1537,1454
2019-07-07T07:00:00.0,1575,1516
2019-07-07T08:00:00.0,1610,1600
2019-07-07T09:00:00.0,1600,1511
2019-07-07T10:00:00.0,1656,1534
2019-07-07T11:00:00.0,1669,1489
2019-07-07T12:00:00.0,1676,1545
2019-07-07T13:00:00.0,1717,1541
2019-07-07T14:00:00.0,1716,1550
2019-07-07T15:00:00.0,1750,1627
2019-07-07T16:00:00.0,1778,1652
2019-07-07T17:00:00.0,1709,1596
2019-07-07T18:00:00.0,1540,1510
2019-07-07T19:00:00.0,1420,1343
2019-07-07T20:00:00.0,1178,1131
2019-07-07T21:00:00.0,976,941
2019-07-07T22:00:00.0,827,867
2019-07-07T23:00:00.0,800,831
2019-07-08T00:00:00.0,775,697
2019-07-08T01:00:00.0,731,681
2019-07-08T02:00:00.0,732,663
2019-07-08T03:00:00.0,690,660
2019-07-08T04:00:00.0,673,644
2019-07-08T05:00:00.0,653,619
2019-07-08T06:00:00.0,580,578
2019-07-08T07:00:00.0,659,591
2019-07-08T08:00:00.0,745,728
2019-07-08T09:00:00.0,749,741
2019-07-08T10:00:00.0,730,768
2019-07-08T11:00:00.0,785,757
2019-07-08T12:00:00.0,663,822
2019-07-08T13:00:00.0,677,871
2019-07-08T14:00:00.0,802,914
2019-07-08T15:00:00.0,877,1031
2019-07-08T16:00:00.0,933,1122
2019-07-08T17:00:00.0,996,1163
2019-07-08T18:00:00.0,1038,1159
2019-07-08T19:00:00.0,813,1051
2019-07-08T20:00:00.0,695,910
2019-07-08T21:00:00.0,702,797
2019-07-08T22:00:00.0,702,805
2019-07-08T23:00:00.0,751,880
2019-07-09T00:00:00.0,944,903
2019-07-09T01:00:00.0,944,880
2019-07-09T02:00:00.0,930,873
2019-07-09T03:00:00.0,863,829
2019-07-09T04:00:00.0,807,775
2019-07-09T05:00:00.0,747,741
2019-07-09T06:00:00.0,692,691
2019-07-09T07:00:00.0,656,661
2019-07-09T08:00:00.0,672,691
2019-07-09T09:00:00.0,616,586
2019-07-09T10:00:00.0,560,544
2019-07-09T11:00:00.0,513,479
2019-07-09T12:00:00.0,383,486
2019-07-09T13:00:00.0,487,491
2019-07-09T14:00:00.0,487,514
2019-07-09T15:00:00.0,411,577
2019-07-09T16:00:00.0,420,640
2019-07-09T17:00:00.0,523,668
2019-07-09T18:00:00.0,786,706
2019-07-09T19:00:00.0,884,676
2019-07-09T20:00:00.0,830,605
2019-07-09T21:00:00.0,714,543
2019-07-09T22:00:00.0,683,536
2019-07-09T23:00:00.0,636,537
2019-07-10T00:00:00.0,610,606
2019-07-10T01:00:00.0,592,553
2019-07-10T02:00:00.0,579,533
2019-07-10T03:00:00.0,576,529
2019-07-10T04:00:00.0,610,550
2019-07-10T05:00:00.0,566,571
2019-07-10T06:00:00.0,459,485
2019-07-10T07:00:00.0,470,441
2019-07-10T08:00:00.0,581,567
2019-07-10T09:00:00.0,556,580
2019-07-10T10:00:00.0,549,617
2019-07-10T11:00:00.0,603,612
2019-07-10T12:00:00.0,688,664
2019-07-10T13:00:00.0,737,698
2019-07-10T14:00:00.0,746,717
2019-07-10T15:00:00.0,718,746
2019-07-10T16:00:00.0,640,721
2019-07-10T17:00:00.0,579,647
2019-07-10T18:00:00.0,500,562
2019-07-10T19:00:00.0,421,461
2019-07-10T20:00:00.0,333,369
2019-07-10T21:00:00.0,246,274
2019-07-10T22:00:00.0,188,230
2019-07-10T23:00:00.0,159,217
2019-07-11T00:00:00.0,118,110
2019-07-11T01:00:00.0,97,93
2019-07-11T02:00:00.0,91,83
2019-07-11T03:00:00.0,90,87
2019-07-11T04:00:00.0,101,99
2019-07-11T05:00:00.0,118,123
2019-07-11T06:00:00.0,130,127
2019-07-11T07:00:00.0,131,144
2019-07-11T08:00:00.0,125,159
2019-07-11T09:00:00.0,123,199
2019-07-11T10:00:00.0,125,235
2019-07-11T11:00:00.0,127,238
2019-07-11T12:00:00.0,107,253
2019-07-11T13:00:00.0,94,256
2019-07-11T14:00:00.0,95,244
2019-07-11T15:00:00.0,90,236
2019-07-11T16:00:00.0,84,220
2019-07-11T17:00:00.0,63,186
2019-07-11T18:00:00.0,34,140
2019-07-11T19:00:00.0,16,93
2019-07-11T20:00:00.0,8,68
2019-07-11T21:00:00.0,6,54
2019-07-11T22:00:00.0,9,48
2019-07-11T23:00:00.0,12,50
2019-07-12T00:00:00.0,9,14
2019-07-12T01:00:00.0,6,10
2019-07-12T02:00:00.0,5,13
2019-07-12T03:00:00.0,5,14
2019-07-12T04:00:00.0,7,13
2019-07-12T05:00:00.0,9,14
2019-07-12T06:00:00.0,11,13
2019-07-12T07:00:00.0,7,9
2019-07-12T08:00:00.0,7,18
2019-07-12T09:00:00.0,5,38
2019-07-12T10:00:00.0,5,59
2019-07-12T11:00:00.0,9,70
2019-07-12T12:00:00.0,17,87
2019-07-12T13:00:00.0,37,104
2019-07-12T14:00:00.0,80,118
2019-07-12T15:00:00.0,91,130
2019-07-12T16:00:00.0,115,145
2019-07-12T17:00:00.0,108,147
2019-07-12T18:00:00.0,101,133
2019-07-12T19:00:00.0,86,118
2019-07-12T20:00:00.0,70,106
2019-07-12T21:00:00.0,91,101
2019-07-12T22:00:00.0,126,107
2019-07-12T23:00:00.0,144,116
2019-07-13T00:00:00.0,146,139
2019-07-13T01:00:00.0,121,136
2019-07-13T02:00:00.0,142,125
2019-07-13T03:00:00.0,183,160
2019-07-13T04:00:00.0,215,208
2019-07-13T05:00:00.0,239,211
2019-07-13T06:00:00.0,235,220
2019-07-13T07:00:00.0,270,253
2019-07-13T08:00:00.0,312,302
2019-07-13T09:00:00.0,311,334
2019-07-13T10:00:00.0,321,382
2019-07-13T11:00:00.0,327,380
2019-07-13T12:00:00.0,378,409
2019-07-13T13:00:00.0,501,443
2019-07-13T14:00:00.0,611,493
2019-07-13T15:00:00.0,688,630
2019-07-13T16:00:00.0,731,744
2019-07-13T17:00:00.0,858,771
2019-07-13T18:00:00.0,845,735
2019-07-13T19:00:00.0,732,635
2019-07-13T20:00:00.0,638,519
2019-07-13T21:00:00.0,538,432
2019-07-13T22:00:00.0,509,427
2019-07-13T23:00:00.0,480,472
2019-07-14T00:00:00.0,422,422
2019-07-14T01:00:00.0,384,372
2019-07-14T02:00:00.0,321,329
2019-07-14T03:00:00.0,305,301
2019-07-14T04:00:00.0,291,300
2019-07-14T05:00:00.0,236,269
2019-07-14T06:00:00.0,214,219
2019-07-14T07:00:00.0,171,172
2019-07-14T08:00:00.0,123,178
2019-07-14T09:00:00.0,86,166
2019-07-14T10:00:00.0,103,159
